source,level,rank,russian,translations,detail_path,page_url
openrussian,B2,316,я́вно,clearly,/ru/%D1%8F'%D0%B2%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,317,чу́до,miracle; wonderwork; wondrous creature,/ru/%D1%87%D1%83'%D0%B4%D0%BE,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,318,кра́йний,extreme,/ru/%D0%BA%D1%80%D0%B0'%D0%B9%D0%BD%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,319,кусо́к,a piece; grand (one thousand of some currency),/ru/%D0%BA%D1%83%D1%81%D0%BE'%D0%BA,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,320,интере́сный,interesting,/ru/%D0%B8%D0%BD%D1%82%D0%B5%D1%80%D0%B5'%D1%81%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,321,заяви́ть,to declare; to say; to apply,/ru/%D0%B7%D0%B0%D1%8F%D0%B2%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,322,отту́да,from there,/ru/%D0%BE%D1%82%D1%82%D1%83'%D0%B4%D0%B0,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,323,фи́рма,firm,/ru/%D1%84%D0%B8'%D1%80%D0%BC%D0%B0,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,324,миллио́н,million,/ru/%D0%BC%D0%B8%D0%BB%D0%BB%D0%B8%D0%BE'%D0%BD,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,325,разуме́ться,To be obvious; it goes without saying,/ru/%D1%80%D0%B0%D0%B7%D1%83%D0%BC%D0%B5'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,326,простра́нство,space,/ru/%D0%BF%D1%80%D0%BE%D1%81%D1%82%D1%80%D0%B0'%D0%BD%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,327,те́ма,theme/topic/subject,/ru/%D1%82%D0%B5'%D0%BC%D0%B0,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,328,начина́ться,begin,/ru/%D0%BD%D0%B0%D1%87%D0%B8%D0%BD%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,329,мирово́й,first-rate; world; world war,/ru/%D0%BC%D0%B8%D1%80%D0%BE%D0%B2%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,330,уда́рить,strike,/ru/%D1%83%D0%B4%D0%B0'%D1%80%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,331,напомина́ть,to remind; Resemble,/ru/%D0%BD%D0%B0%D0%BF%D0%BE%D0%BC%D0%B8%D0%BD%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,332,заста́вить,make somebody to do something,/ru/%D0%B7%D0%B0%D1%81%D1%82%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,333,ли́ния,line,/ru/%D0%BB%D0%B8'%D0%BD%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,334,поговори́ть,to have a talk,/ru/%D0%BF%D0%BE%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,335,мешо́к,bag / sack,/ru/%D0%BC%D0%B5%D1%88%D0%BE'%D0%BA,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,336,наве́рно,probably,/ru/%D0%BD%D0%B0%D0%B2%D0%B5'%D1%80%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,337,ба́бушка,grandmother,/ru/%D0%B1%D0%B0'%D0%B1%D1%83%D1%88%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,338,крик,scream; shout,/ru/%D0%BA%D1%80%D0%B8%D0%BA,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,339,рот,mouth,/ru/%D1%80%D0%BE%D1%82,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,340,су́тки,twenty-four hours,/ru/%D1%81%D1%83'%D1%82%D0%BA%D0%B8,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,341,ключ,key,/ru/%D0%BA%D0%BB%D1%8E%D1%87,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,342,звони́ть,to call; ring,/ru/%D0%B7%D0%B2%D0%BE%D0%BD%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,343,проце́нт,percentage,/ru/%D0%BF%D1%80%D0%BE%D1%86%D0%B5'%D0%BD%D1%82,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,344,ощуще́ние,feeling,/ru/%D0%BE%D1%89%D1%83%D1%89%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,345,неме́дленно,immediately,/ru/%D0%BD%D0%B5%D0%BC%D0%B5'%D0%B4%D0%BB%D0%B5%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,346,о́стров,island,/ru/%D0%BE'%D1%81%D1%82%D1%80%D0%BE%D0%B2,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,347,конь,Horse; (chess) knight,/ru/%D0%BA%D0%BE%D0%BD%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,348,объяви́ть,to declare,/ru/%D0%BE%D0%B1%D1%8A%D1%8F%D0%B2%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,349,у́зкий,narrow,/ru/%D1%83'%D0%B7%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,350,теа́тр,theatre,/ru/%D1%82%D0%B5%D0%B0'%D1%82%D1%80,https://en.openrussian.org/vocab/B2?start=300
openrussian,B2,351,живо́т,stomach,/ru/%D0%B6%D0%B8%D0%B2%D0%BE'%D1%82,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,352,произво́дство,production; manufacturing,/ru/%D0%BF%D1%80%D0%BE%D0%B8%D0%B7%D0%B2%D0%BE'%D0%B4%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,353,штаб,staff,/ru/%D1%88%D1%82%D0%B0%D0%B1,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,354,де́тство,childhood,/ru/%D0%B4%D0%B5'%D1%82%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,355,ре́зко,sharply; abruptly,/ru/%D1%80%D0%B5'%D0%B7%D0%BA%D0%BE,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,356,приду́мать,think; come up (with),/ru/%D0%BF%D1%80%D0%B8%D0%B4%D1%83'%D0%BC%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,357,бро́ситься,throw oneself or rush; to catch ones eye,/ru/%D0%B1%D1%80%D0%BE'%D1%81%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,358,со́тня,a hundred,/ru/%D1%81%D0%BE'%D1%82%D0%BD%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,359,попыта́ться,to attempt,/ru/%D0%BF%D0%BE%D0%BF%D1%8B%D1%82%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,360,стака́н,glass,/ru/%D1%81%D1%82%D0%B0%D0%BA%D0%B0'%D0%BD,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,361,тро́е,three of ...,/ru/%D1%82%D1%80%D0%BE'%D0%B5,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,362,материа́л,material; fabric,/ru/%D0%BC%D0%B0%D1%82%D0%B5%D1%80%D0%B8%D0%B0'%D0%BB,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,363,у́жас,terror; horror,/ru/%D1%83'%D0%B6%D0%B0%D1%81,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,364,схвати́ть,grab; catch (a cold etc); to grasp (a concept),/ru/%D1%81%D1%85%D0%B2%D0%B0%D1%82%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,365,приня́ться,begin,/ru/%D0%BF%D1%80%D0%B8%D0%BD%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,366,значе́ние,meaning; value,/ru/%D0%B7%D0%BD%D0%B0%D1%87%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,367,труба́,pipe; chimney; trumpet; horn,/ru/%D1%82%D1%80%D1%83%D0%B1%D0%B0',https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,368,отказа́ться,refuse; abandon,/ru/%D0%BE%D1%82%D0%BA%D0%B0%D0%B7%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,369,винова́тый,guilty,/ru/%D0%B2%D0%B8%D0%BD%D0%BE%D0%B2%D0%B0'%D1%82%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,370,стих́,line of poetry; (biblical) verse; poem,/ru/%D1%81%D1%82%D0%B8%D1%85',https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,371,спо́соб,way; method,/ru/%D1%81%D0%BF%D0%BE'%D1%81%D0%BE%D0%B1,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,372,обстоя́тельство,circumstance,/ru/%D0%BE%D0%B1%D1%81%D1%82%D0%BE%D1%8F'%D1%82%D0%B5%D0%BB%D1%8C%D1%81%D1%82%D0%B2%D0%BE,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,373,четвёртый,fourth,/ru/%D1%87%D0%B5%D1%82%D0%B2%D1%91%D1%80%D1%82%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,374,сте́пень,degree; level,/ru/%D1%81%D1%82%D0%B5'%D0%BF%D0%B5%D0%BD%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,375,Герма́ния,Germany,/ru/%D0%93%D0%B5%D1%80%D0%BC%D0%B0'%D0%BD%D0%B8%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,376,СССР,USSR (Union of Soviet Socialist Republics),/ru/%D0%A1%D0%A1%D0%A1%D0%A0,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,377,отпра́виться,set off; send,/ru/%D0%BE%D1%82%D0%BF%D1%80%D0%B0'%D0%B2%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,378,встава́ть,get up,/ru/%D0%B2%D1%81%D1%82%D0%B0%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,379,волна́,wave,/ru/%D0%B2%D0%BE%D0%BB%D0%BD%D0%B0',https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,380,обрати́ться,appeal to; convert; to seek for,/ru/%D0%BE%D0%B1%D1%80%D0%B0%D1%82%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,381,мёртвый,dead,/ru/%D0%BC%D1%91%D1%80%D1%82%D0%B2%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,382,предлага́ть,suggest; offer; propose,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%BB%D0%B0%D0%B3%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,383,глубина́,depth; interior,/ru/%D0%B3%D0%BB%D1%83%D0%B1%D0%B8%D0%BD%D0%B0',https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,384,специа́льный,special,/ru/%D1%81%D0%BF%D0%B5%D1%86%D0%B8%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,385,представи́тель,representative,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D1%81%D1%82%D0%B0%D0%B2%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,386,нож,knife,/ru/%D0%BD%D0%BE%D0%B6,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,387,то́чный,exact,/ru/%D1%82%D0%BE'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,388,ры́нок,market,/ru/%D1%80%D1%8B'%D0%BD%D0%BE%D0%BA,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,389,шум,noise,/ru/%D1%88%D1%83%D0%BC,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,390,студе́нт,student,/ru/%D1%81%D1%82%D1%83%D0%B4%D0%B5'%D0%BD%D1%82,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,391,впечатле́ние,impression,/ru/%D0%B2%D0%BF%D0%B5%D1%87%D0%B0%D1%82%D0%BB%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,392,засмея́ться,begin to laugh,/ru/%D0%B7%D0%B0%D1%81%D0%BC%D0%B5%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,393,отде́л,department; section,/ru/%D0%BE%D1%82%D0%B4%D0%B5'%D0%BB,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,394,за́пад,west,/ru/%D0%B7%D0%B0'%D0%BF%D0%B0%D0%B4,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,395,очко́,point; hole; glasses; ass,/ru/%D0%BE%D1%87%D0%BA%D0%BE',https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,396,па́дать,to fall,/ru/%D0%BF%D0%B0'%D0%B4%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,397,зако́нчить,finish,/ru/%D0%B7%D0%B0%D0%BA%D0%BE'%D0%BD%D1%87%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,398,снима́ть,to take off (clothes); to rent (apartment); to take a photograph; to take; to take away; to film; relieve (anxiety),/ru/%D1%81%D0%BD%D0%B8%D0%BC%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,399,успе́х,success,/ru/%D1%83%D1%81%D0%BF%D0%B5'%D1%85,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,400,инжене́р,engineer,/ru/%D0%B8%D0%BD%D0%B6%D0%B5%D0%BD%D0%B5'%D1%80,https://en.openrussian.org/vocab/B2?start=350
openrussian,B2,401,населе́ние,population,/ru/%D0%BD%D0%B0%D1%81%D0%B5%D0%BB%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,402,живо́тный,animal,/ru/%D0%B6%D0%B8%D0%B2%D0%BE'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,403,встреча́ться,meet; rendez-vous; to date; to see; to occur,/ru/%D0%B2%D1%81%D1%82%D1%80%D0%B5%D1%87%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,404,не́кий,some,/ru/%D0%BD%D0%B5'%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,405,вдоль,along; alongside,/ru/%D0%B2%D0%B4%D0%BE%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,406,пыль,dust,/ru/%D0%BF%D1%8B%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,407,следи́ть,watch or follow; Keep an eye on,/ru/%D1%81%D0%BB%D0%B5%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,408,заходи́ть,to go to see someone; to enter/visit a website; to set (sun),/ru/%D0%B7%D0%B0%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,409,спасти́,save,/ru/%D1%81%D0%BF%D0%B0%D1%81%D1%82%D0%B8',https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,410,зна́ние,knowledge,/ru/%D0%B7%D0%BD%D0%B0'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,411,разли́чный,different,/ru/%D1%80%D0%B0%D0%B7%D0%BB%D0%B8'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,412,секрета́рь,secretary (male),/ru/%D1%81%D0%B5%D0%BA%D1%80%D0%B5%D1%82%D0%B0'%D1%80%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,413,побежа́ть,to run; uni directional,/ru/%D0%BF%D0%BE%D0%B1%D0%B5%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,414,оши́бка,mistake,/ru/%D0%BE%D1%88%D0%B8'%D0%B1%D0%BA%D0%B0,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,415,бое́ц,fighter,/ru/%D0%B1%D0%BE%D0%B5'%D1%86,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,416,же́нский,female,/ru/%D0%B6%D0%B5'%D0%BD%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,417,ма́сса,weight; mass,/ru/%D0%BC%D0%B0'%D1%81%D1%81%D0%B0,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,418,чёрт,devil,/ru/%D1%87%D1%91%D1%80%D1%82,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,419,одновре́менно,simultaneously,/ru/%D0%BE%D0%B4%D0%BD%D0%BE%D0%B2%D1%80%D0%B5'%D0%BC%D0%B5%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,420,царь,tsar,/ru/%D1%86%D0%B0%D1%80%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,421,есте́ственно,naturally,/ru/%D0%B5%D1%81%D1%82%D0%B5'%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,422,позволя́ть,let or allow; to afford,/ru/%D0%BF%D0%BE%D0%B7%D0%B2%D0%BE%D0%BB%D1%8F'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,423,закры́ть,to close; to cover,/ru/%D0%B7%D0%B0%D0%BA%D1%80%D1%8B'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,424,фигу́ра,figure,/ru/%D1%84%D0%B8%D0%B3%D1%83'%D1%80%D0%B0,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,425,веле́ть,to order/command,/ru/%D0%B2%D0%B5%D0%BB%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,426,проти́вник,opponent; adversary,/ru/%D0%BF%D1%80%D0%BE%D1%82%D0%B8'%D0%B2%D0%BD%D0%B8%D0%BA,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,427,даль,(the) distance,/ru/%D0%B4%D0%B0%D0%BB%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,428,знамени́тый,famous (adj),/ru/%D0%B7%D0%BD%D0%B0%D0%BC%D0%B5%D0%BD%D0%B8'%D1%82%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,429,журна́л,periodical,/ru/%D0%B6%D1%83%D1%80%D0%BD%D0%B0'%D0%BB,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,430,направле́ние,direction,/ru/%D0%BD%D0%B0%D0%BF%D1%80%D0%B0%D0%B2%D0%BB%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,431,за́мок,castle,/ru/%D0%B7%D0%B0'%D0%BC%D0%BE%D0%BA,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,432,замо́к,lock,/ru/%D0%B7%D0%B0%D0%BC%D0%BE'%D0%BA,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,433,име́ться,to be; to be owned by someone,/ru/%D0%B8%D0%BC%D0%B5'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,434,побе́да,victory,/ru/%D0%BF%D0%BE%D0%B1%D0%B5'%D0%B4%D0%B0,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,435,суме́ть,be; was able,/ru/%D1%81%D1%83%D0%BC%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,436,сотру́дник,employee,/ru/%D1%81%D0%BE%D1%82%D1%80%D1%83'%D0%B4%D0%BD%D0%B8%D0%BA,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,437,заговори́ть,begin to speak; cast a spell; distract,/ru/%D0%B7%D0%B0%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,438,кре́пкий,strong,/ru/%D0%BA%D1%80%D0%B5'%D0%BF%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,439,поднима́ться,to rise,/ru/%D0%BF%D0%BE%D0%B4%D0%BD%D0%B8%D0%BC%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,440,вы́тащить,to drag out,/ru/%D0%B2%D1%8B'%D1%82%D0%B0%D1%89%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,441,ре́дкий,rare,/ru/%D1%80%D0%B5'%D0%B4%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,442,мя́гкий,soft; mild,/ru/%D0%BC%D1%8F'%D0%B3%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,443,городско́й,town (adj); urban,/ru/%D0%B3%D0%BE%D1%80%D0%BE%D0%B4%D1%81%D0%BA%D0%BE'%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,444,социа́льный,social,/ru/%D1%81%D0%BE%D1%86%D0%B8%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,445,а́дрес,address; towards,/ru/%D0%B0'%D0%B4%D1%80%D0%B5%D1%81,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,446,обраща́ться,to address; to treat; to seek for,/ru/%D0%BE%D0%B1%D1%80%D0%B0%D1%89%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,447,пери́од,period,/ru/%D0%BF%D0%B5%D1%80%D0%B8'%D0%BE%D0%B4,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,448,евре́й,Jew,/ru/%D0%B5%D0%B2%D1%80%D0%B5'%D0%B9,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,449,слух,hearing; rumor; news,/ru/%D1%81%D0%BB%D1%83%D1%85,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,450,по́льзоваться,make use of,/ru/%D0%BF%D0%BE'%D0%BB%D1%8C%D0%B7%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=400
openrussian,B2,451,ве́рно,rightly; surely,/ru/%D0%B2%D0%B5'%D1%80%D0%BD%D0%BE,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,452,хвост,tail,/ru/%D1%85%D0%B2%D0%BE%D1%81%D1%82,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,453,по́шлый,Vulgar; unoriginal boring hackneyed or banal,/ru/%D0%BF%D0%BE'%D1%88%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,454,предме́т,the subject matter/object,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%BC%D0%B5'%D1%82,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,455,честь,to honour; (obsolete) to read,/ru/%D1%87%D0%B5%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,456,обще́ственный,public; social,/ru/%D0%BE%D0%B1%D1%89%D0%B5'%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,457,открыва́ть,open,/ru/%D0%BE%D1%82%D0%BA%D1%80%D1%8B%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,458,отде́льный,separate,/ru/%D0%BE%D1%82%D0%B4%D0%B5'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,459,лече́ние,treatment,/ru/%D0%BB%D0%B5%D1%87%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,460,экономи́ческий,economic,/ru/%D1%8D%D0%BA%D0%BE%D0%BD%D0%BE%D0%BC%D0%B8'%D1%87%D0%B5%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,461,взя́ться,to take on; originate or come from,/ru/%D0%B2%D0%B7%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,462,встре́титься,meet; to occur,/ru/%D0%B2%D1%81%D1%82%D1%80%D0%B5'%D1%82%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,463,зре́ние,sight; view,/ru/%D0%B7%D1%80%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,464,замеча́ть,note,/ru/%D0%B7%D0%B0%D0%BC%D0%B5%D1%87%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,465,наблюда́ть,observe,/ru/%D0%BD%D0%B0%D0%B1%D0%BB%D1%8E%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,466,наоборо́т,on the contrary; the other way around,/ru/%D0%BD%D0%B0%D0%BE%D0%B1%D0%BE%D1%80%D0%BE'%D1%82,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,467,го́лый,naked,/ru/%D0%B3%D0%BE'%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
openrussian,B2,468,кру́глый,round,/ru/%D0%BA%D1%80%D1%83'%D0%B3%D0%BB%D1%8B%D0%B9,https://en.openrussian.org/vocab/B2?start=450
