source,level,rank,russian,translations,detail_path,page_url
openrussian,C2,939,обречённый,doomed,/ru/%D0%BE%D0%B1%D1%80%D0%B5%D1%87%D1%91%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,940,прави́тель,ruler; director,/ru/%D0%BF%D1%80%D0%B0%D0%B2%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,941,весло́,oar,/ru/%D0%B2%D0%B5%D1%81%D0%BB%D0%BE',https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,942,уника́льный,unique,/ru/%D1%83%D0%BD%D0%B8%D0%BA%D0%B0'%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,943,кишка́,intestine/guts,/ru/%D0%BA%D0%B8%D1%88%D0%BA%D0%B0',https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,944,бу́ря,tempest,/ru/%D0%B1%D1%83'%D1%80%D1%8F,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,945,прокурату́ра,Office of Public Prosecutor,/ru/%D0%BF%D1%80%D0%BE%D0%BA%D1%83%D1%80%D0%B0%D1%82%D1%83'%D1%80%D0%B0,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,946,сни́мок,photo,/ru/%D1%81%D0%BD%D0%B8'%D0%BC%D0%BE%D0%BA,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,947,арме́йский,army,/ru/%D0%B0%D1%80%D0%BC%D0%B5'%D0%B9%D1%81%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,948,реаги́ровать,react,/ru/%D1%80%D0%B5%D0%B0%D0%B3%D0%B8'%D1%80%D0%BE%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,949,удержа́ть,to hold (keep from falling); to restrain a movement (hold back),/ru/%D1%83%D0%B4%D0%B5%D1%80%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,950,пробежа́ть,pass,/ru/%D0%BF%D1%80%D0%BE%D0%B1%D0%B5%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=900
openrussian,C2,951,негодя́й,scoundrel,/ru/%D0%BD%D0%B5%D0%B3%D0%BE%D0%B4%D1%8F'%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,952,про́за,prose,/ru/%D0%BF%D1%80%D0%BE'%D0%B7%D0%B0,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,953,терпе́ние,patience,/ru/%D1%82%D0%B5%D1%80%D0%BF%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,954,предназна́чить,to intend,/ru/%D0%BF%D1%80%D0%B5%D0%B4%D0%BD%D0%B0%D0%B7%D0%BD%D0%B0'%D1%87%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,955,отча́янно,desperately,/ru/%D0%BE%D1%82%D1%87%D0%B0'%D1%8F%D0%BD%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,956,призыва́ть,call upon,/ru/%D0%BF%D1%80%D0%B8%D0%B7%D1%8B%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,957,ни́зко,low,/ru/%D0%BD%D0%B8'%D0%B7%D0%BA%D0%BE,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,958,схвати́ться,to grab/grasp at (за кого-что); to engage in a battle; (colloquial)suddenly remember or to come to senses; (simple) Get up and jump up with a quick movement; (simple) hastily or suddenly start something; to set or harden (about binder/sticky substance/cement),/ru/%D1%81%D1%85%D0%B2%D0%B0%D1%82%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,959,райо́нный,district,/ru/%D1%80%D0%B0%D0%B9%D0%BE'%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,960,склони́ться,incline,/ru/%D1%81%D0%BA%D0%BB%D0%BE%D0%BD%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,961,терпели́во,patiently,/ru/%D1%82%D0%B5%D1%80%D0%BF%D0%B5%D0%BB%D0%B8'%D0%B2%D0%BE,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,962,проше́дший,past already occured,/ru/%D0%BF%D1%80%D0%BE%D1%88%D0%B5'%D0%B4%D1%88%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,963,ку́зов,body,/ru/%D0%BA%D1%83'%D0%B7%D0%BE%D0%B2,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,964,вне́шность,appearance; The outer visible part of something,/ru/%D0%B2%D0%BD%D0%B5'%D1%88%D0%BD%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,965,потре́боваться,to be needed; to be required,/ru/%D0%BF%D0%BE%D1%82%D1%80%D0%B5'%D0%B1%D0%BE%D0%B2%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,966,вдали́,in the distance,/ru/%D0%B2%D0%B4%D0%B0%D0%BB%D0%B8',https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,967,строчо́к,(hooded) false morel,/ru/%D1%81%D1%82%D1%80%D0%BE%D1%87%D0%BE'%D0%BA,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,968,дипло́м,diploma,/ru/%D0%B4%D0%B8%D0%BF%D0%BB%D0%BE'%D0%BC,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,969,интеллиге́нтный,intelligent cultured educated intellectual,/ru/%D0%B8%D0%BD%D1%82%D0%B5%D0%BB%D0%BB%D0%B8%D0%B3%D0%B5'%D0%BD%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,970,сму́тный,vague; turmoil,/ru/%D1%81%D0%BC%D1%83'%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,971,почита́ть,read (for a while); honour,/ru/%D0%BF%D0%BE%D1%87%D0%B8%D1%82%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,972,обма́нывать,deceive,/ru/%D0%BE%D0%B1%D0%BC%D0%B0'%D0%BD%D1%8B%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,973,забра́ться,climb or get into or onto,/ru/%D0%B7%D0%B0%D0%B1%D1%80%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,974,по́рция,portion,/ru/%D0%BF%D0%BE'%D1%80%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,975,слу́шаться,to obey,/ru/%D1%81%D0%BB%D1%83'%D1%88%D0%B0%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,976,витри́на,display-case,/ru/%D0%B2%D0%B8%D1%82%D1%80%D0%B8'%D0%BD%D0%B0,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,977,мате́рия,matter,/ru/%D0%BC%D0%B0%D1%82%D0%B5'%D1%80%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,978,прова́л,failure; hole,/ru/%D0%BF%D1%80%D0%BE%D0%B2%D0%B0'%D0%BB,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,979,нахму́риться,to frown,/ru/%D0%BD%D0%B0%D1%85%D0%BC%D1%83'%D1%80%D0%B8%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,980,бессме́ртный,immortal,/ru/%D0%B1%D0%B5%D1%81%D1%81%D0%BC%D0%B5'%D1%80%D1%82%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,981,ску́чный,boring (boring),/ru/%D1%81%D0%BA%D1%83'%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,982,похо́дка,gait; Manner of walking,/ru/%D0%BF%D0%BE%D1%85%D0%BE'%D0%B4%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,983,тра́вма,injury/ trauma,/ru/%D1%82%D1%80%D0%B0'%D0%B2%D0%BC%D0%B0,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,984,свя́зывать,connect,/ru/%D1%81%D0%B2%D1%8F'%D0%B7%D1%8B%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,985,любова́ться,to admire/marvel at,/ru/%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,986,отраже́ние,reflection,/ru/%D0%BE%D1%82%D1%80%D0%B0%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,987,глу́хо,deafly; dully; out-of-the-way,/ru/%D0%B3%D0%BB%D1%83'%D1%85%D0%BE,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,988,ло́пнуть,to burst; to pop,/ru/%D0%BB%D0%BE'%D0%BF%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,989,тя́жкий,heavy; То же что тяжёлый (adj),/ru/%D1%82%D1%8F'%D0%B6%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,990,пу́сто,be empty,/ru/%D0%BF%D1%83'%D1%81%D1%82%D0%BE,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,991,оборва́ть,to tear off or pluck (in stages and all around); to cut off the flow of something (conversation etc),/ru/%D0%BE%D0%B1%D0%BE%D1%80%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,992,поперёк,across,/ru/%D0%BF%D0%BE%D0%BF%D0%B5%D1%80%D1%91%D0%BA,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,993,гла́дить,to iron; to pet; to stroke,/ru/%D0%B3%D0%BB%D0%B0'%D0%B4%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,994,бак,tank,/ru/%D0%B1%D0%B0%D0%BA,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,995,освободи́ться,to free oneself (from); to get free; to get free time,/ru/%D0%BE%D1%81%D0%B2%D0%BE%D0%B1%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,996,поползти́,to crawl,/ru/%D0%BF%D0%BE%D0%BF%D0%BE%D0%BB%D0%B7%D1%82%D0%B8',https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,997,во́семьдесят,eighty,/ru/%D0%B2%D0%BE'%D1%81%D0%B5%D0%BC%D1%8C%D0%B4%D0%B5%D1%81%D1%8F%D1%82,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,998,ме́тод,method,/ru/%D0%BC%D0%B5'%D1%82%D0%BE%D0%B4,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,999,бесшу́мно,quietly,/ru/%D0%B1%D0%B5%D1%81%D1%88%D1%83'%D0%BC%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,1000,мяч,ball,/ru/%D0%BC%D1%8F%D1%87,https://en.openrussian.org/vocab/C2?start=950
openrussian,C2,1001,ни́щий,beggarly/extremely poor (adj),/ru/%D0%BD%D0%B8'%D1%89%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1002,скрипе́ть,to squeak,/ru/%D1%81%D0%BA%D1%80%D0%B8%D0%BF%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1003,тра́сса,line; plan,/ru/%D1%82%D1%80%D0%B0'%D1%81%D1%81%D0%B0,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1004,вплоть,right up to,/ru/%D0%B2%D0%BF%D0%BB%D0%BE%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1005,отвезти́,to accompany; to drive someone/something away,/ru/%D0%BE%D1%82%D0%B2%D0%B5%D0%B7%D1%82%D0%B8',https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1006,грамм,gramme,/ru/%D0%B3%D1%80%D0%B0%D0%BC%D0%BC,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1007,торжество́,celebration; festivitiy; triumph,/ru/%D1%82%D0%BE%D1%80%D0%B6%D0%B5%D1%81%D1%82%D0%B2%D0%BE',https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1008,сво́йственный,characteristic,/ru/%D1%81%D0%B2%D0%BE'%D0%B9%D1%81%D1%82%D0%B2%D0%B5%D0%BD%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1009,пресле́довать,pursue,/ru/%D0%BF%D1%80%D0%B5%D1%81%D0%BB%D0%B5'%D0%B4%D0%BE%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1010,ку́пол,dome,/ru/%D0%BA%D1%83'%D0%BF%D0%BE%D0%BB,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1011,мрак,(bookish) darkness absence of light,/ru/%D0%BC%D1%80%D0%B0%D0%BA,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1012,подсказа́ть,Tell (how to do something),/ru/%D0%BF%D0%BE%D0%B4%D1%81%D0%BA%D0%B0%D0%B7%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1013,хребе́т,range,/ru/%D1%85%D1%80%D0%B5%D0%B1%D0%B5'%D1%82,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1014,шестна́дцать,sixteen,/ru/%D1%88%D0%B5%D1%81%D1%82%D0%BD%D0%B0'%D0%B4%D1%86%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1015,обяза́тельный,required,/ru/%D0%BE%D0%B1%D1%8F%D0%B7%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1016,проявля́ться,to become apparent; to manifest itself,/ru/%D0%BF%D1%80%D0%BE%D1%8F%D0%B2%D0%BB%D1%8F'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1017,идеоло́гия,ideology,/ru/%D0%B8%D0%B4%D0%B5%D0%BE%D0%BB%D0%BE'%D0%B3%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1018,выдаю́щийся,outstanding,/ru/%D0%B2%D1%8B%D0%B4%D0%B0%D1%8E'%D1%89%D0%B8%D0%B9%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1019,изда́ть,publish or issue; let out or produce,/ru/%D0%B8%D0%B7%D0%B4%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1020,узнава́ть,to recognize; to learn,/ru/%D1%83%D0%B7%D0%BD%D0%B0%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1021,угрожа́ть,to threaten (violence etc),/ru/%D1%83%D0%B3%D1%80%D0%BE%D0%B6%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1022,ребро́,rib,/ru/%D1%80%D0%B5%D0%B1%D1%80%D0%BE',https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1023,кома́ндующий,commander,/ru/%D0%BA%D0%BE%D0%BC%D0%B0'%D0%BD%D0%B4%D1%83%D1%8E%D1%89%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1024,повсю́ду,everywhere,/ru/%D0%BF%D0%BE%D0%B2%D1%81%D1%8E'%D0%B4%D1%83,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1025,зале́зть,climb,/ru/%D0%B7%D0%B0%D0%BB%D0%B5'%D0%B7%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1026,рели́гия,religion,/ru/%D1%80%D0%B5%D0%BB%D0%B8'%D0%B3%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1027,ба́тюшка,(outdated) father,/ru/%D0%B1%D0%B0'%D1%82%D1%8E%D1%88%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1028,разма́хивать,to swing something,/ru/%D1%80%D0%B0%D0%B7%D0%BC%D0%B0'%D1%85%D0%B8%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1029,преодоле́ть,to overcome,/ru/%D0%BF%D1%80%D0%B5%D0%BE%D0%B4%D0%BE%D0%BB%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1030,основа́ть,found; to establish,/ru/%D0%BE%D1%81%D0%BD%D0%BE%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1031,улете́ть,fly,/ru/%D1%83%D0%BB%D0%B5%D1%82%D0%B5'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1032,пара́дный,main,/ru/%D0%BF%D0%B0%D1%80%D0%B0'%D0%B4%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1033,упира́ться,to rest (against); to jib; to be hampered; to be bounded by; to hinge (on),/ru/%D1%83%D0%BF%D0%B8%D1%80%D0%B0'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1034,артилле́рия,artillery,/ru/%D0%B0%D1%80%D1%82%D0%B8%D0%BB%D0%BB%D0%B5'%D1%80%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1035,труди́ться,to labor; to toil,/ru/%D1%82%D1%80%D1%83%D0%B4%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1036,поспеши́ть,hurry,/ru/%D0%BF%D0%BE%D1%81%D0%BF%D0%B5%D1%88%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1037,пехо́та,infantry,/ru/%D0%BF%D0%B5%D1%85%D0%BE'%D1%82%D0%B0,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1038,поп,priest,/ru/%D0%BF%D0%BE%D0%BF,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1039,вылеза́ть,come out,/ru/%D0%B2%D1%8B%D0%BB%D0%B5%D0%B7%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1040,урони́ть,drop,/ru/%D1%83%D1%80%D0%BE%D0%BD%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1041,победи́тель,winner,/ru/%D0%BF%D0%BE%D0%B1%D0%B5%D0%B4%D0%B8'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1042,води́ться,is associated with; to be found,/ru/%D0%B2%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1043,вы́глянуть,look out,/ru/%D0%B2%D1%8B'%D0%B3%D0%BB%D1%8F%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1044,э́моциональный,emotional,/ru/%D1%8D'%D0%BC%D0%BE%D1%86%D0%B8%D0%BE%D0%BD%D0%B0%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1045,уговори́ть,persuade,/ru/%D1%83%D0%B3%D0%BE%D0%B2%D0%BE%D1%80%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1046,спры́гнуть,to spring from; to jump from,/ru/%D1%81%D0%BF%D1%80%D1%8B'%D0%B3%D0%BD%D1%83%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1047,платфо́рма,platform,/ru/%D0%BF%D0%BB%D0%B0%D1%82%D1%84%D0%BE'%D1%80%D0%BC%D0%B0,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1048,матч,match,/ru/%D0%BC%D0%B0%D1%82%D1%87,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1049,ржа́вый,rusty,/ru/%D1%80%D0%B6%D0%B0'%D0%B2%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1050,эмо́ция,emotion,/ru/%D1%8D%D0%BC%D0%BE'%D1%86%D0%B8%D1%8F,https://en.openrussian.org/vocab/C2?start=1000
openrussian,C2,1051,дру́жно,in a friendly manner,/ru/%D0%B4%D1%80%D1%83'%D0%B6%D0%BD%D0%BE,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1052,паца́н,boy,/ru/%D0%BF%D0%B0%D1%86%D0%B0'%D0%BD,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1053,ворова́ть,steal,/ru/%D0%B2%D0%BE%D1%80%D0%BE%D0%B2%D0%B0'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1054,убежде́ние,Conviction/Belief,/ru/%D1%83%D0%B1%D0%B5%D0%B6%D0%B4%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1055,оконча́тельный,definitive and final,/ru/%D0%BE%D0%BA%D0%BE%D0%BD%D1%87%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1056,обры́в,a steep cliff,/ru/%D0%BE%D0%B1%D1%80%D1%8B'%D0%B2,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1057,плёнка,film (physical substance); pellicle,/ru/%D0%BF%D0%BB%D1%91%D0%BD%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1058,изнутри́,from within,/ru/%D0%B8%D0%B7%D0%BD%D1%83%D1%82%D1%80%D0%B8',https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1059,поса́дка,"landing (plane); boarding (trains, planes)",/ru/%D0%BF%D0%BE%D1%81%D0%B0'%D0%B4%D0%BA%D0%B0,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1060,невыноси́мый,intolerable,/ru/%D0%BD%D0%B5%D0%B2%D1%8B%D0%BD%D0%BE%D1%81%D0%B8'%D0%BC%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1061,блокно́т,notebook,/ru/%D0%B1%D0%BB%D0%BE%D0%BA%D0%BD%D0%BE'%D1%82,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1062,разбо́йник,robber,/ru/%D1%80%D0%B0%D0%B7%D0%B1%D0%BE'%D0%B9%D0%BD%D0%B8%D0%BA,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1063,откли́кнуться,respond,/ru/%D0%BE%D1%82%D0%BA%D0%BB%D0%B8'%D0%BA%D0%BD%D1%83%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1064,обита́тель,inhabitant,/ru/%D0%BE%D0%B1%D0%B8%D1%82%D0%B0'%D1%82%D0%B5%D0%BB%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1065,расходи́ться,to diverge,/ru/%D1%80%D0%B0%D1%81%D1%85%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1066,чёткий,distinct; clear; exact; sharp,/ru/%D1%87%D1%91%D1%82%D0%BA%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1067,сверка́ющий,glittering,/ru/%D1%81%D0%B2%D0%B5%D1%80%D0%BA%D0%B0'%D1%8E%D1%89%D0%B8%D0%B9,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1068,моти́в,tune; motif; motive,/ru/%D0%BC%D0%BE%D1%82%D0%B8'%D0%B2,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1069,сооруже́ние,structure,/ru/%D1%81%D0%BE%D0%BE%D1%80%D1%83%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1070,одина́ково,in the same way,/ru/%D0%BE%D0%B4%D0%B8%D0%BD%D0%B0'%D0%BA%D0%BE%D0%B2%D0%BE,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1071,уничтоже́ние,destruction,/ru/%D1%83%D0%BD%D0%B8%D1%87%D1%82%D0%BE%D0%B6%D0%B5'%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1072,по́лость,cavity (space within something),/ru/%D0%BF%D0%BE'%D0%BB%D0%BE%D1%81%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1073,наскво́зь,through,/ru/%D0%BD%D0%B0%D1%81%D0%BA%D0%B2%D0%BE'%D0%B7%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1074,расспра́шивать,to ask or question,/ru/%D1%80%D0%B0%D1%81%D1%81%D0%BF%D1%80%D0%B0'%D1%88%D0%B8%D0%B2%D0%B0%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1075,удали́ться,to retire,/ru/%D1%83%D0%B4%D0%B0%D0%BB%D0%B8'%D1%82%D1%8C%D1%81%D1%8F,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1076,у́личный,street,/ru/%D1%83'%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B9,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1077,выводи́ть,take out,/ru/%D0%B2%D1%8B%D0%B2%D0%BE%D0%B4%D0%B8'%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1078,вы́водить,take out,/ru/%D0%B2%D1%8B'%D0%B2%D0%BE%D0%B4%D0%B8%D1%82%D1%8C,https://en.openrussian.org/vocab/C2?start=1050
openrussian,C2,1079,рассле́дование,investigation,/ru/%D1%80%D0%B0%D1%81%D1%81%D0%BB%D0%B5'%D0%B4%D0%BE%D0%B2%D0%B0%D0%BD%D0%B8%D0%B5,https://en.openrussian.org/vocab/C2?start=1050
