level,word,extra,translation
B1,мы́ться,"(мо́юсь, мо́ешься) нсв I — вы́мыться (вы́моюсь, вы́моешься) св I; помы́ться (помо́юсь, помо́ешься) св I",to wash oneself
B1,мю́зикл,,musical
B1,мя́гкий,"(-ая, -ое, -ие); мя́гко; сравн.ст. мя́гче 1) мя́гкий дива́н 2) мя́гкий хлеб 3) мя́гкий хара́ктер",soft; softly; softer 1) soft sofa 2) soft bread 3) soft character
B1,мя́со,только ед.ч.,meat
B1,мяч,,ball
B1,на,"1) п.п. где? — быть на вы́ставке; 2) п.п. на чём? — лете́ть на самолёте; 3) п.п. когда? — на про́шлой неде́ле 4) в.п. куда? — идти́ на вы́ставку; 5) в.п. на кого? на что? — смотре́ть на де́вушку, на ре́чку 6) в.п. на сколько времени? — прие́хать на неде́лю","on, at, by, to, for 1) to be at the exhibition 2) o fly by plane 3) last week 4) to go to the exhibition 5) to look at the girl, at the river 6) to come for a week"
B1,наблюда́ть,нсв I,to observe
B1,наве́рное,наве́рно,probably
B1,наве́рх,,upward
B1,наверху́,,above
B1,навеща́ть,"нсв I — навести́ть (навещу́, навести́шь) св II",to visit
B1,навсегда́,,forever
B1,навстре́чу,д.п.,toward
B1,награ́да,,reward
B1,над,"на́до, т.п.","over, above"
B1,надева́ть,"нсв I — наде́ть (наде́ну, наде́нешь) св I","to wear, to put on"
B1,наде́жда,,hope
B1,на́до,инф.,"to ought, to need"
B1,надо́лго,,for a long time
B1,наза́д,,backwards
B1,назва́ние,,"name, title"
B1,называ́ть,"нсв I — назва́ть (назову́, назовёшь) св I 1) кого? как? — Ребёнка назва́ли Серге́ем. 2) кого? кем? / что? чем? — Петербу́рг называ́ют се́верной столи́цей.","to name, to call 1) The child was named Sergey. 2) Petersburg is called the north capital."
B1,называ́ться,нсв I,to be called
B1,наибо́лее,,most
B1,наизу́сть,,by heart
B1,наконе́ц,,at last
B1,нале́во,,to (on) the left
B1,намно́го,,"much, by far"
B1,наоборо́т,,vice versa
B1,напомина́ть,нсв I — напо́мнить св II 1) Напо́мни мне о встре́че 2) Са́ша напомина́ет мне моего́ бра́та,to remind 1) Remind me of the meeting 2) Sasha reminds me of my brother.
B1,направле́ние,,direction
B1,напра́во,,to (on) the right
B1,наприме́р,,for example
B1,напро́тив,р.п.,opposite
B1,наро́д,,people
B1,наро́дный,"(-ая, -ое, -ые)",people’s
B1,населе́ние,только ед.ч.,population
B1,наско́лько,,"how, as far as"
B1,на́сморк,,cold (in the head)
B1,настрое́ние,,"mood, humour"
B1,наступа́ть 1,нсв I — наступи́ть 1 (1 и 2-е лицо не употр.) св II — Наступи́ла о́сень.,"to come, to set in, to advance — Autumn has come."
B1,нау́ка,,science
B1,нау́чный,"(-ая, -ое, -ые); нау́чно",scientific; scientifically
B1,находи́ть,"(нахожу́, нахо́дишь) нсв II — найти́ (найду́, найдёшь; прош.вр. нашёл, нашла́, нашли́) св I 1) найти́ поте́рянную вещь 2) найти́ ве́рное реше́ние",to find 1) to find a lost thing 2) to find right decision
B1,находи́ться,нсв II,to be (situated)
B1,национа́льность,ж.р.,nationality
B1,национа́льный,"(-ая, -ое, -ые)",national
B1,нача́ло,,beginning
B1,начина́ть,"нсв I — нача́ть (начну́, начнёшь) св I + инф. нсв",to begin
B1,начина́ться,нсв I — нача́ться (1 и 2 л. не употр.; начнётся) св I,"to start, to begin"
B1,наш,"(-а, -е, -и)",our
B1,не,,"not, no"
B1,не́бо,(мн.ч. небеса́),sky
B1,неве́ста,,bride
B1,невозмо́жно,,impossible
B1,не́где,инф.,(there is) nowhere
B1,неда́вно,,not long ago
B1,недалеко́,,not far
B1,неде́ля,,week
B1,незави́симость,"ж.р., только ед.ч.",independence
B1,не́когда,,(there is) no time
B1,не́который,,some
B1,не́куда,инф.,nowhere
B1,нельзя́,инф.,"one cannot, it is impossible"
B1,неме́дленно,,immediately
B1,не́мец,мн.ч. не́мцы; не́мка; р.п. мн.ч. не́мок,German
B1,неме́цкий,"(-ая, -ое, -ие)",German
B1,необходи́мо,инф.,it is necessary
B1,необыкнове́нный,"(-ая, -ое, -ые); необыкнове́нно",unusual; unusually
B1,неожи́данный,"(-ая, -ое, -ые); неожи́данно",unexpected; unexpectedly
B1,непреры́вный,"(-ая, -ое, -ые); непреры́вно",continuous; continuously
B1,неприя́тность,ж.р.,trouble
B1,не́рвный,"(-ая, -ое, -ые); не́рвно",nervous; nervously
B1,не́сколько,,"some, several"
B1,несмотря́,на + в.п.,in spite of
B1,нести́,"(несу́, несёшь; прош.вр. нёс, несла́, несли́) только нсв I 1) нести́ проду́кты домо́й 2) нести́ отве́тственность","to carry, to incur 1) to carry products home 2) to incur responsibility"
B1,несча́стный,"(-ая, -ое, -ые)",miserable
B1,несча́стье,,misfortune
B1,нет,"1) Нет, я не зна́ю. 2) У меня́ нет бра́та. 3) Его́ нет до́ма.","no 1) No, I don’t know. 2) I don’t have a brother. 3) He is not at home."
B1,"не то́лько..., но и...",,not only… but also…
B1,неуже́ли,,really
B1,нефть,"ж.р., только ед.ч.","oil, petroleum"
B1,не́чего,инф. — Мне не́чего де́лать.,there is nothing — I have nothing to do.
B1,ни,— Ни оди́н студе́нт не пришёл.,"neither, not — None of students came."
B1,нигде́,,nowhere
B1,ни́жний,"(-яя, -ее, -ие)",lower
B1,ни́зкий,"(-ая, -ое, -ие); ни́зко; сравн.ст. ни́же","low, deep (voice); low; lower, deeper"
B1,никако́й,"(-а́я, -о́е, -и́е)","none, not any"
B1,никогда́,,never
B1,никто́,,nobody
B1,никуда́,,nowhere
B1,ниче́го,"р.п., им.п. ничто́",nothing
B1,ниче́й,,nobody’s
B1,ничто́,,nothing
B1,но,,but
B1,но́вость,ж.р.,news
B1,но́вый,"(-ая, -ое, -ые)",new
B1,нога́,,"leg, foot"
B1,нож,но́жик,knife
B1,ноль,,zero
B1,но́мер,1) но́мер до́ма 2) но́мер в гости́нице,"number, room 1) home number 2) hotel room"
B1,норма́льный,"(-ая, -ое, -ые); норма́льно",normal; normally
B1,нос,,nose
B1,носи́ть,"1) носи́ть портфе́ль 2) носи́ть очки́, часы́ 3) носи́ть све́тлые костю́мы","to carry, to wear 1) to carry suitcase 2) to wear glasses, watches 3) to wear light suites"
B1,носки́,"мн.ч.; ед.ч. носо́к, р.п. ед.ч. носка́",socks; sock
B1,ночно́й,"(-ая, -ое, -ые)","night, nightly"
B1,ночь,ж.р.,night
B1,но́чью,,at night
B1,ноя́брь,,November
B1,нра́виться,"(нра́влюсь, нра́вишься) нсв II — понра́виться (понра́влюсь, понра́вишься) св II + инф.","to please, to like"
B1,ну,,"now, well, why"
B1,ну́жен,"нужна́, ну́жно, нужны́",it is necessary
B1,ну́жно,инф.,it is necessary
B1,о,(об / о́бо) + п.п,"about, against"
B1,обе́д,,dinner
B1,обе́дать,нсв I — пообе́дать св I,"to diner, to have lunch"
B1,обеща́ть,нсв I — пообеща́ть св I + инф.,to promise
B1,обижа́ть,"нсв I — оби́деть (оби́жу, оби́дишь) св II","to offend, to treat badly"
B1,обижа́ться,"нсв I — оби́деться (оби́жусь, оби́дишься) св II",to take offence
B1,облада́ть,нсв I,"to possess, to have"
B1,о́блако,,cloud
B1,о́бласть,ж.р.,"province, region, field"
B1,обме́н,,exchange
B1,образе́ц,р.п. ед.ч. образца́,example
B1,обра́тно,,back
B1,обраща́ть,"нсв I — обрати́ть св (обращу́, обрати́шь) — обрати́ть внима́ние",to pay (attention)
B1,обраща́ться,"нсв I — обрати́ться (обращу́сь, обрати́шься) св II","to apply, to appeal, to address"
B1,обслу́живание,только ед.ч.,service
B1,обсужда́ть,"нсв I — обсуди́ть (обсужу́, обсу́дишь) св II",to discuss
B1,о́бувь,ж.р.; только ед.ч.,shoes
B1,обуча́ть,нсв I — обучи́ть св II,"to teach, to train"
B1,обуче́ние,только ед.ч.,training
B1,обходи́ть,"(обхожу́, обхо́дишь) нсв II — обойти́ (обойду́, обойдёшь; прош.вр. обошёл, обошла́, обошли́) св I","to go round, to avoid"
B1,общежи́тие,,hostel
B1,обще́ственный,"(-ая, -ое, -ые)",public
B1,о́бщество,,society
B1,о́бщий,"(-ая, -ее, -ие)","common, general"
B1,объединя́ть,нсв I — объединть св II,to unite
B1,объявле́ние,,"declaration, advertisement"
B1,объявля́ть,"нсв I — объяви́ть (объявлю́, объя́вишь) св II",to declare
B1,объясне́ние,,explanation
B1,объясня́ть,нсв I — объясни́ть св II,to explain
B1,обыкнове́нный,"(-ая, -ое, -ые)","usual, ordinary"
B1,обы́чай,,"custom, usage"
B1,обы́чно,,usually
B1,обы́чный,"(-ая, -ое, -ые)",usual
B1,обя́зан,"(-а, -о, -ы) + инф.",must
B1,обяза́тельно,,it is obligatory
B1,о́вощи,только мн.ч.,vegetables
B1,овощно́й,"(-а́я, - о́е, -ы́е)",vegetable
B1,овца́,р.п. мн.ч. ове́ц,sheep
B1,ого́нь,р.п. огня́ 1) только ед.ч. — ого́нь свечи́ 2) огни́ го́рода,"fire, light 1) fire of a candle 2) city lights"
B1,огро́мный,"(-ая, -ое, -ые)",enormous
B1,огуре́ц,р.п. ед.ч. огурца́,cucumber
B1,одева́ть,"нсв I — оде́ть (оде́ну, оде́нешь) св I","to dress, to clothe"
B1,одева́ться,"нсв I — оде́ться (оде́нусь, оде́нешься) св I","to dress (oneself), to put on"
B1,оде́жда,только ед.ч.,clothes
B1,оди́н,"(одна́, одно́, одни́)","one, single, alone"
B1,оди́н,"(одна́, одно́)","one, single, alone"
B1,одина́ковый,"(-ая, -ое, -ые); одина́ково","identical; identically, equally"
B1,оди́ннадцать,,eleven
B1,одна́жды,,once
B1,одна́ко,,however
B1,о́зеро,мн.ч. озёра,lake
B1,ока́зываться,"1 нсв I — оказа́ться (окажу́сь, ока́жешься) cв I",to find oneself
B1,ока́зываться,"2 нсв I — оказа́ться (окажу́сь, ока́жешься) св I",to turn out to be
B1,ока́нчивать,нсв I — око́нчить св II,to finish
B1,ока́нчиваться,нсв I — око́нчиться св II,to end up
B1,океа́н,,ocean
B1,окно́,р.п. мн.ч. о́кон,window
B1,о́коло,только с р.п.,"near, by, around"
B1,оконча́ние,,"end, termination"
B1,око́нчить,св II,to finish
B1,о́корок,,"ham, leg"
B1,октя́брь,,October
B1,он,"(она́, оно́, они́)","he, she, they, it"
B1,опа́здывать,нсв I — опозда́ть св I,to be late
B1,опа́сно,,it’s dangerous
B1,опа́сность,ж.р.,danger
B1,опа́сный,"(-ая, -ое, -ые)",dangerous
B1,о́пера,,opera
B1,опера́ция,,operation
B1,опи́сывать,"нсв I — описа́ть (опишу́, опи́шешь) св I",to describe
B1,оптими́ст,,optimist
B1,о́пыт,,"experience, experiment"
B1,о́пытный,"(-ая, -ое, -ые)","experimental, experienced"
B1,опя́ть,,again
B1,организа́ция,1) организа́ция экску́рсии 2) ООН — междунаро́дная организа́ция,organization 1) organization of excursion 2) UNO is an international organization
B1,организова́ть,"(организу́ю, организу́ешь) св и нсв I",to organize
B1,оригина́льный,"(-ая, -ое, -ые); оригина́льно",original; originally
B1,ору́жие,только ед.ч.,weapon
B1,освобожда́ть,"нсв I — освободи́ть (освобожу́, освободи́шь) св II","to free, to liberate, to exempt, to vacate"
B1,"осе́нний -яя, -ее, -ие",,autumnal
B1,о́сень,ж.р.,autumn
B1,о́сенью,,in autumn
B1,основа́тель,,founder
B1,основно́й,"(-а́я, -о́е, -ы́е)","fundamental, main"
B1,осо́бенно,,especially
B1,осо́бенность,ж.р.,feature
B1,осо́бый,"(-ая, -ое, -ые)",special
B1,остава́ться,"(остаю́сь, остаёшься) нсв I — оста́ться (оста́нусь, оста́нешься) св I","to remain, to stay"
B1,оставля́ть,"нсв I — оста́вить (оста́влю, оста́вишь) св II","to leave, to abandon"
B1,остально́й,"(-а́я, -о́е, -ы́е)",the rest
B1,остана́вливать,"нсв I — останови́ть (остановлю́, остано́вишь) св I","to stop, to bring to a stop"
B1,остана́вливаться,"нсв I — останови́ться (остановлю́сь, остано́вишься) св I",to come to a stop
B1,остано́вка,р.п. мн.ч. остано́вок,"stop, station"
B1,осторо́жно,,carefully
B1,о́стров,,island
B1,о́стрый,"(-ая, -ое, -ые); о́стро","sharp, acute, keen; sharply, keenly"
B1,от,ото с р.п.,"from, away from"
B1,отве́т,,answer
B1,отвеча́ть,"нсв I — отве́тить св (отве́чу, отве́тишь)",to answer
B1,отдава́ть,"(отдаю́, отдаёшь) нсв I — отда́ть (отда́м, отда́шь, отда́ст, отдади́м, отдади́те, отдаду́т) св I","to return, to give back"
B1,о́тдых,только ед.ч.,"rest, relaxation"
B1,отдыха́ть,нсв I,"to take a rest, to have a rest"
B1,оте́ц,р.п. ед.ч. отца́,"father, daddy"
B1,отка́зываться,"нсв I — отказа́ться (откажу́сь, отка́жешься) св I + инф.","to refuse, to decline"
B1,открыва́ть,"нсв I — откры́ть св I (откро́ю, откро́ешь)",to open
B1,открыва́ться,"нсв I — откры́ться (откро́ется, откро́ются) св I",to open
B1,откры́т,"кр.ф. (-а, -о, -ы)",open
B1,откры́тка,р.п. мн.ч. откры́ток,postcard
B1,отку́да,,"where from, from which, whence"
B1,отку́да-то,,from somewhere
B1,отли́чно,,perfectly
B1,отме́тка,р.п. мн.ч. отме́ток,"note, mark"
B1,отнима́ть,"нсв I — отня́ть (отниму́, отни́мешь) св II",to take away
B1,относи́ться,"(отношу́сь, отно́сишься) нсв II","to treat, to have to do with"
B1,отноше́ние,1) только ед.ч. — отноше́ние к рабо́те 2) только мн.ч. — дипломати́ческие отноше́ния,"attitude, relation 1) attitude to the job 2) diplomatic relations"
B1,о́тпуск,,holiday
B1,отста́лый,"(-ая, -ое, -ые)",backward
B1,отсю́да,,from here
B1,отту́да,,from there
B1,о́тчество,,patronymic
B1,отъе́зд,,departure
B1,офице́р,,officer
B1,официа́льный,"(-ая, -ое, -ые); официа́льно",official; officially
B1,официа́нт,,waiter
B1,оформля́ть,"нсв I — офо́рмить (офо́рмлю, офо́рмишь) св II","to register officially, to put on the staff"
B1,оце́нивать,нсв I — оцени́ть св II,"to value, to estimate"
B1,о́чень,,very (much)
B1,о́чередь,ж.р.,"queue, line"
B1,очки́,только мн.ч.,glasses
B1,ошиба́ться,"нсв I — ошиби́ться (ошибу́сь, ошибёшься; прош.вр. оши́бся, оши́блась, оши́блись) св I",to make a mistake
B1,оши́бка,р.п. мн.ч. оши́бок,mistake
B1,па́дать,"нсв I — упа́сть (упаду́, упадёшь; прош.вр. упа́л, упа́ла, упа́ли) св I",to fall down
B1,паде́ж,,case
B1,па́лец,р.п. ед.ч. па́льца; мн.ч. па́льцы,"finger, toe"
B1,пальто́,неизм.,topcoat
B1,па́мятник,,monument
B1,па́мять,ж.р.; только ед.ч.,memory
B1,па́па,м.р.,daddy
B1,парк,,park
B1,парла́мент,,parliament
B1,па́ртия,,party
B1,па́спорт,,passport
B1,пассажи́р,,passenger
B1,певе́ц,р.п. ед.ч. певца́; мн.ч. певцы́; певи́ца,singer
B1,педагоги́ческий,"(-ая, -ое,-ие)",pedagogical
B1,пенсионе́р,пенсионе́рка; р.п. мн.ч. пенсионе́рок,pensioner
B1,пе́нсия,,pension
B1,пе́рвый,"(-ая, -ое, -ые)",first
B1,перево́д,,"translation, version, interpretation"
B1,переводи́ть,"(перевожу́, перево́дишь) нсв II — перевести́ (переведу́, переведёшь; прош.вр. перевёл, перевела́, перевели́) св I 1) кого? — перевести́ ребёнка че́рез доро́гу 2) кого? куда? — перевести́ секретаря́ на другу́ю рабо́ту 3) что? — переводи́ть часы́ 4) что? – перевести́ статью́ на англи́йский язы́к 5) что? – перевести́ де́ньги в банк","to translate, to interpret, to transfer, to take across 1) to take child across the road 2) to transfer secretary to another post 3) to put the clock (forward/back) 4) to translate the article in English 5) to transfer money in a bank"
B1,перево́дчик,,"translator, interpreter"
B1,перевози́ть,"(перевожу́, перево́зишь) нсв II — перевезти́ (перевезу́, перевезёшь; прош.вр. перевёз, перевезла́, перевезли́) св",to transport
B1,перегово́ры,только мн.ч.,"negotiations, talks"
B1,пе́ред,передо + т.п.,"before, in front of"
B1,передава́ть,"(передаю́, передаёшь) нсв I — переда́ть (переда́м, переда́шь, переда́ст, передади́м, передади́те, передаду́т) св I 1) переда́ть запи́ску, приве́т дру́гу 2) передава́ть но́вости по ра́дио","to give, to transfer, to pass 1) to pass the note, to send regards to the friend 2) to broadcast news on the radio"
B1,переда́ча,"рàдиопереда́ча, тèлепереда́ча","broadcast, telecast"
B1,переезжа́ть,"нсв I — перее́хать (перее́ду, перее́дешь) св I","to remove, to change one’s lodgings"
B1,переноси́ть,"(переношу́, перено́сишь) нсв II — перенести́ (перенесу́, перенесёшь; прош.вр. перенёс, перенесла́, перенесли́) св I 1) кого? что? куда? — переноси́ть ве́щи в другу́ю ко́мнату 2) что? куда? на какое время? — перенести́ встре́чу на вто́рник 3) что? — переноси́ть тру́дности","to endure, to carry 1) to carry things in another room 2) to postpone the meeting on Tuesday 3) to endure the difficulties"
B1,переры́в,,"interruption, break"
B1,переса́дка,р.п. мн.ч. переса́док,"transfer, change"
B1,перестава́ть,"(перестаю́, перестаёшь) нсв I — переста́ть (переста́ну, переста́нешь) св I + инф. нсв","to stop, to cease"
B1,переу́лок,р.п. ед.ч. переу́лка; р.п. мн.ч. переу́лков,"lane, side-street"
B1,перехо́д,,"passage, crossing, subway"
B1,переходи́ть,"(перехожу́, перехо́дишь) нсв II — перейти́ (перейду́, перейдёшь; прош.вр.: перешёл, перешла́, перешли́) св I 1) переходи́ть у́лицу / через у́лицу 2) перейти́ на другу́ю рабо́ту","to cross, to get across 1) to cross the street 2) to change one’s job"
B1,перча́тки,"мн.ч., р.п. мн.ч. перча́ток; ед.ч. перча́тка",gloves; glove
B1,пе́сня,р.п. мн.ч. пе́сен,song
B1,песо́к,р.п. ед.ч. песка́,sand
B1,пессими́ст,,pessimist
B1,петь,"нсв (пою́, поёшь)",to sing
B1,печа́тать,нсв I — напеча́тать св I,to print
B1,пече́нье,только ед.ч.,cookies
B1,пешко́м,,"on foot, afoot"
B1,пиани́но,неизм.,piano
B1,пи́во,,beer
B1,пиро́г,,pie
B1,пиро́жное,сущ.,fancy cake
B1,писа́тель,,writer
B1,писа́ть,"нсв (пишу́, пи́шешь) — написа́ть св (напишу́, напи́шешь)",to write
B1,письмо́,р.п. мн.ч. пи́сем,letter
B1,пить,"нсв (пью, пьёшь) — вы́пить св (вы́пью, вы́пьешь)",to drink
B1,пи́цца,,pizza
B1,пла́вать,нсв I,to swim
B1,пла́кать,"(пла́чу, пла́чешь) нсв I",to cry
B1,план,,plan
B1,плати́ть,"(плачу́, пла́тишь) нсв II — заплати́ть (заплачу́, запла́тишь) св II",to pay
B1,плато́к,р.п. платка́,shawl
B1,пла́тье,,dress
B1,плащ,,raincoat
B1,пле́ер,,player
B1,плечо́,,shoulder
B1,плохо́й,"(-а́я, -о́е, -и́е); пло́хо; ху́же",bad; badly; worse
B1,пло́щадь,ж.р.,square
B1,плыть,"(плыву́, плывёшь) только нсв I",to swim
B1,плюс,,plus
B1,по,1) + д.п. где? — гуля́ть по го́роду 2) + д.п. какой? — уче́бник по фи́зике 3) + д.п. мн.ч. когда? — отдыха́ть по суббо́там 4) + д.п. — пока́зывать по телеви́зору 5) + д.п. почему? — сде́лать оши́бку по невнима́тельности 6) + в.п. — о́тпуск по 20-ое ию́ня 7) + д.п. — получи́ли по сто рубле́й 8) + п.п. — по оконча́нии учёбы,"on, along, by, up to 1) to walk around the town 2) textbook in physics 3) to have a rest on Saturdays 4) to show over the TV 5) to make a careless mistake 6) holiday till the 20th of June 7) they have got 100 rubles each 8) on leaving study"
B1,по-англи́йски,,(in) English
B1,побе́да,,victory
B1,побежа́ть,"(побегу́, побежи́шь) св I",to start to run
B1,побежда́ть,нсв I — победи́ть (1 л. не употр.) св II,"to win, to conquer"
B1,повторя́ть,нсв I — повтори́ть св II,"to repeat, to revise"
B1,погиба́ть,"нсв I — поги́бнуть (поги́бну, поги́бнешь; прош.вр. поги́б, поги́бла, поги́бли) св I",to die
B1,пого́да,только ед.ч.,weather
B1,под,подо 1) + т.п. где? — су́мка стои́т под столо́м 2) + в.п. куда? — поста́вить су́мку под стол,"under, below 1) the bag is under the table 2) to put the bag under the table"
B1,пода́рок,р.п. ед.ч. пода́рка,gift
B1,подгото́вка,р.п. мн.ч. подгото́вок,preparation
B1,поднима́ть,"нсв I — подня́ть (подниму́, подни́мешь) св I","to lift, to raise"
B1,поднима́ться,"нсв I — подня́ться (подниму́сь, подни́мешься) св I","to come up, to rise"
B1,подпи́сывать,"нсв I — подписа́ть (подпишу́, подпи́шешь) св I",to sign
B1,подру́га,,(female ) friend
B1,подходи́ть,"(подхожу́, подхо́дишь) нсв II — подойти́ (подойду́, подойдёшь; прош.вр.: подошёл, подошла́, подошли́) св I 1) подойти́ к окну́ 2) 1 и 2 л. не употр. Га́лстук подхо́дит к э́тому костю́му. 3) Э́тот кли́мат мне не подхо́дит.","to approach, to suit, to fit 1) to approach the window 2) The tie goes with the suit well. 3) This climate doesn’t fit me."
B1,подъезжа́ть,"нсв I — подъе́хать (подъе́ду, подъе́дешь) св I",to drive up
B1,по́езд,,train
B1,пое́здка,р.п. мн.ч. пое́здок,journey
B1,пожа́луйста,,please
B1,пожени́ться,св II только мн.ч.,to marry
B1,позавчера́,,the day before yesterday
B1,позва́ть,"св — Позови́те, пожа́луйста, Са́шу!",to call — Can I speak Sasha?
B1,по́здно,,it’s late
B1,поздравля́ть,"нсв I — поздра́вить (поздра́влю, поздра́вишь) св II",to congratulate
B1,познако́миться,св II,to make the acquaintance
B1,по-испа́нски,,(in) Spanish
B1,пойти́,"св (пойду́, пойдёшь; прош.вр. пошёл, пошла́, пошли́)",to start to go
B1,пока́,"1) Он пока́ не рабо́тает. 2) Пока́ тури́сты бы́ли в музе́е, наступи́л ве́чер.","while, yet, bye 1) He doesn’t work yet. 2) While tourists were in the museum, evening came."
B1,Пока́!,"Мы ухо́дим, пока́! разг.","Bye! We are leaving, bye!"
B1,пока́зывать,"нсв I — показа́ть св (покажу́, пока́жешь)",to show
B1,по-кита́йски,,(in) Chinese
B1,покупа́тель,,customer
B1,покупа́ть,"нсв I — купи́ть св (куплю́, ку́пишь)",to buy
B1,пол,,floor
B1,по́ле,,field
B1,поле́зный,"(-ая, -ое, -ые) поле́зно",useful; it is useful
B1,полете́ть,"(полечу́, полети́шь) cв I",to fly
B1,поликли́ника,,polyclinic
B1,политехни́ческий,"(-ая, -ое, -ие)",polytechnic
B1,поли́тика,только ед.ч.,politics
B1,полити́ческий,"(-ая, -ое, -ие); полити́чески",political; politically
B1,поли́ция,,police
B1,по́лка,р.п. мн.ч. по́лок,shelf
B1,по́лный,"(-ая, -ое, -ые) 1) по́лная ча́шка ча́я 2) по́лный мужчи́на","full, plump 1) the full cup of tea 2) the plump man"
B1,полови́на,"пол-; полу- 1) полчаса́ 2) полуо́стров, полукру́г 3) полусо́нный, полуоде́тый","half 1) half an hour 2) peninsula 3) heavy with sleep, half-dressed"
B1,полоте́нце,р.п. мн.ч. полоте́нец,towel
B1,полто́ра,,one and a half
B1,получа́ть,нсв I — получи́ть св II,"to receive, to get"
B1,по́льзоваться,"(по́льзуюсь, по́льзуешься) нсв I",to use
B1,полюби́ть,"(полюблю́, полю́бишь) св II + инф.",to fall in love
B1,помидо́р,,tomato
B1,по́мнить,только нсв II,to remember
B1,помога́ть,"нсв I — помо́чь св (помогу́, помо́жешь; прош.вр. помо́г, помогла́, помогли́) + инф.",to help
B1,по-мо́ему,,"in my opinion, as I wish"
B1,по́мощь,ж.р. только ед.ч.,"help, assistance"
B1,понеде́льник,,Monday
B1,по-неме́цки,,(in) German
B1,понима́ть,"нсв I — поня́ть (пойму́, поймёшь) св I",to understand
B1,поня́тно,,it’s clear; clearly
B1,по-пре́жнему,,"as before, as usual"
B1,популя́рный,"(-ая, -ое, -ые)",popular
B1,пора́,,it’s time
B1,пораже́ние,,defeat
B1,порт,,"port, harbour"
B1,портре́т,,portrait
B1,по-ру́сски,,(in) Russian
B1,посеща́ть,"нсв I — посети́ть (посещу́, посети́шь) св II",to visit
B1,посиде́ть,"(посижу́, посиди́шь) св I",to sit (for a while)
B1,по́сле,только в р.п.,"after, later (on)"
B1,после́дний,"(-яя, -ее, -ие)",last
B1,послеза́втра,,the next day after tomorrow
B1,посло́вица,,proverb
B1,посо́л,р.п. посла́; мн.ч. послы́,ambassador
B1,посо́льство,,embassy
B1,постоя́нно,,continually
B1,поступа́ть,"нсв I — поступи́ть (поступлю́, посту́пишь) св II 1) поступи́ть в шко́лу, на рабо́ту 2) пра́вильно поступа́ть 3) (1 и 2 л. не употр.) Кни́ги должны́ поступи́ть в магази́н.","to enter, to act, to come 1) to enter the school, to start work 2) to act correctly, to do what is right 3) Books are to come in the shop."
B1,посыла́ть,"нсв I — посла́ть (пошлю́, пошлёшь) св I",to send
B1,по-тво́ему,,"in your opinion, as you wish"
B1,потоло́к,р.п. потолка́,"ceiling, roof"
B1,пото́м,,"afterwards, later on"
B1,потому́ что,,because
B1,по-францу́зски,,(in) French
B1,похо́ж,"(-а, -е, -и) кр.ф.","alike, resembling"
B1,почему́,,why
B1,по́чта,,"post-office, post"
B1,почти́,,"almost, nearly"
B1,поэ́зия,только ед.ч.,poetry
B1,поэ́т,,poet
B1,поэ́тому,,that’s why
B1,появля́ться,"нсв I — появи́ться (появлю́сь, поя́вишься) св II",to appear
B1,прав,"права́, мн.ч. пра́вы кр.ф.",right
B1,пра́вда,только ед.ч.,"truth, true"
B1,пра́вило,,rule
B1,пра́вильно,,that’s right
B1,прави́тельство,,government
B1,пра́вый,"(-ая, -ое, -ые); правая рука","right, right-hand"
B1,пра́здник,,holiday
B1,пра́ктика,только ед.ч.,practice
B1,практи́ческий,"(-ая, -ое, -ие); практи́чески",practical; practically
B1,предлага́ть,нсв I — предложи́ть св II + инф.,"to offer, to suggest"
B1,предложе́ние,,"proposal, offer, suggestion, sentence"
B1,предме́т,1) У него́ в рука́х был стра́нный предме́т. 2) Его́ люби́мый предме́т — исто́рия.,"object, item, subject 1) He had a strange item in his hands. 2) His favourite subject is history."
B1,представи́тель,,representative
B1,пре́жде чем,,before
B1,президе́нт,,president
B1,прекра́сный,"(-ая, -ое, -ые); прекра́сно","perfect, fine; perfectly, excellently"
B1,пре́мия,,"bonus, premium"
B1,преподава́тель,,"teacher, professor (he)"
B1,преподава́тельница,,"teacher, professor (she)"
B1,преподава́ть,"(преподаю́, преподаёшь) нсв I",to teach
B1,приве́т,,"regard(s), greetings"
B1,приводи́ть,"(привожу́, приво́дишь) нсв II — привести (приведу́, приведёшь; прош.вр.: привёл, привела́, привели́) св I 1) кого? куда? — привести́ ребёнка в де́тский сад 2) что? — привести́ приме́р 3) что? — приводи́ть дела́ (себя́) в поря́док 4) что? к чему? — Оши́бка води́теля привела́ к ава́рии.","to bring, to put, to lead, to adduce 1) to bring the child in the kindergarten 2) to give an example 3) to put one’s affairs in order (to tidy oneself up) 4) The driver’s mistake led to the accident."
B1,привози́ть,"(привожу́, приво́зишь) нсв II — привезти́ (привезу́, привезёшь; прош.вр. привёз, привезла́, привезли́) св I",to bring (by transport)
B1,привыка́ть,"нсв I — привы́кнуть (прош.вр.: привы́к, привы́кла, привы́кли) св I + инф.",to get used to
B1,приглаша́ть,"нсв I — пригласи́ть св (приглашу́, пригласи́шь)",to invite
B1,прие́зд,,
B1,приезжа́ть,"нсв I — прие́хать (прие́ду, прие́дешь) св I",
B1,прийти́,"св (прош.вр. пришёл, пришла́, пришли́)","to arrive, to come"
B1,прилета́ть,"нсв I — прилете́ть (прилечу́, прилети́шь) св II",to come flying
B1,принадлежа́ть,нсв II,to belong
