level,word,extra,translation
A2,ско́ро,,"soon, quickly"
A2,скри́пка,р.п. мн.ч. скри́пок,violin
A2,ску́чный,"(-ая, -ое, -ые); ску́чно","boring; wearily, it’s dull, boring"
A2,сла́дкий,"(-ая, -ое, -ие); сла́дко","sweet; sweetly, it’s sweet"
A2,сле́ва,,on the left
A2,сле́дующий,"(-ая, -ее, -ие)",next
A2,слова́рь,,dictionary
A2,сло́во,,word
A2,слу́чай,,"case, occasion"
A2,случа́ться,нсв I — случи́ться св II,"to happen, to come to pass"
A2,слу́шать,нсв I,to listen
A2,слы́шать,нсв II — услы́шать св II,to hear
A2,сме́лый,"(-ая, -ое, -ые); сме́ло",brave; bravely
A2,смерть,ж.р.,death
A2,смешно́й,"(-а́я, -о́е, -ы́е); смешно́","funny, droll; it’s funny"
A2,смея́ться,"(смею́сь, смеёшься) нсв II",to laugh
A2,смотре́ть,нсв II — посмотре́ть св II,to look
A2,снача́ла,,"at first, at the beginning"
A2,снег,,snow
A2,сно́ва,,"anew, all over again"
A2,соба́ка,,dog
A2,собира́ть,"нсв I — собра́ть (соберу́, соберёшь) св I 1) собра́ть друзе́й 2) собира́ть моне́ты","to collect, to gather 1) to gather friends 2) to collect coins"
A2,собра́ние,,"meeting, gathering"
A2,сове́т,,"advice, council"
A2,сове́товать,"(сове́тую, сове́туешь) нсв I — посове́товать (посове́тую, посове́туешь) св I + инф.",to advice
A2,совреме́нный,"(-ая, -ое, -ые); совреме́нно",modern; modernly
A2,согла́сен,"cогла́сна (-о, -ы)","agreeable, agreed"
A2,сок,,juice
A2,со́лнце,,sun
A2,соль,ж.р.,salt
A2,сообща́ть,нсв I — сообщи́ть св II,"to report, to communicate"
A2,сообще́ние,,"report, message, communication"
A2,сори́ть,нсв II — насори́ть св II,to drop litter
A2,со́рок,,forty
A2,сосе́д,мн.ч. сосе́ди; сосе́дка; р.п. мн.ч. сосе́док,neighbour
A2,сосе́дний,"(-яя, -ее, -ие)",neighbouring
A2,спаси́бо,,"thank you, thanks"
A2,спать,"(сплю, спишь) нсв II",to sleep
A2,специали́ст,,specialist
A2,специа́льность,ж.р.,speciality
A2,споко́йный,"(-ая, -ое, -ые); споко́йно",quiet; quietly
A2,спорт,только ед.ч.,sport
A2,спорти́вный,"(-ая, -ое, -ые)",sporting
A2,спортсме́н,,sportsman
A2,спра́ва,,on the right
A2,спра́вка,р.п. мн.ч. спра́вок,"information, certificate"
A2,спра́шивать,"нсв I — спроси́ть (спрошу́, спро́сишь) св II",to ask
A2,сра́зу,,"at once, right away"
A2,среда́,,Wednesday
A2,сре́дний,"(-яя, -ее, -ие)","medium, middle"
A2,стадио́н,,stadium
A2,стака́н,,glass
A2,ста́нция,,station
A2,ста́рость,"ж.р., только ед.ч.",old age
A2,ста́рший,"(-ая, -ее, -ие)","elder, eldest"
A2,ста́рый,"-ая, -ое, -ые сравн.ст. ста́рше","old, ancient; older"
A2,статья́,,article
A2,стена́,,wall
A2,стихи́,мн.ч.,"verse, lines"
A2,сто,,one hundred
A2,сто́ить,только нсв II 1) Ско́лько сто́ит пиджа́к? 2) Это сто́ит уви́деть.,"to cost, to be worth 1) How does the jacket cost? 2) This is worth seeing."
A2,стол,,table
A2,столи́ца,,capital
A2,столо́вая,сущ.,canteen
A2,стоя́ть,"(стою́, стои́шь) нсв II",to stay
A2,страна́,,country
A2,страни́ца,,page
A2,строи́тель,,builder
A2,строи́тельный,"(-ая, -ое, -ые)",building
A2,стро́ить,нсв II — постро́ить св II,to build
A2,студе́нт,"студе́нтка; р.п. мн.ч. студе́нток, сущ.",student
A2,студе́нческий,"(-ая, -ое, -ие); прил.",student
A2,стул,мн.ч. сту́лья,chair
A2,суббо́та,,Saturday
A2,сувени́р,,souvenir
A2,су́мка,р.п. мн.ч. су́мок,bag
A2,суп,,soup
A2,су́тки,"только мн.ч., р.п. су́ток",twenty four hours
A2,счастли́вый,"(-ая, -ое, -ые); сча́стливо и счастли́во",lucky; luckily
A2,сча́стье,только ед.ч.,luck
A2,сын,мн.ч. сыновья́,son
A2,сыр,,cheese
A2,сюда́,,here
A2,так,,"so, like this"
A2,так как,,"as, since"
A2,та́кже,,"also, too"
A2,тако́й,"(-а́я, -о́е, -и́е)",such
A2,такси́,"ср.р., неизм.",taxi
A2,тала́нт,,talent
A2,тала́нтливый,"(-ая, -ое, -ые); тала́нтливо","talented; ably, it’s talented"
A2,там,,there
A2,та́нец,р.п. та́нца,dance
A2,танцева́ть,"(танцу́ю, танцу́ешь) нсв I",to dance
A2,таре́лка,р.п. мн.ч. таре́лок,plate
A2,твёрдый,"(-ая, -ое, -ые); твёрдо сравн.ст. твёрже 1) твёрдая пове́рхность 2) твёрдый хара́ктер","hard, firm; firmly; firmer 1) hard surface 2) firm character"
A2,твой,"(твоя́, твоё, твои́)",your
A2,теа́тр,,theatre
A2,текст,,text
A2,телеви́зор,,TV-set
A2,телегра́мма,,telegram
A2,телефо́н,,telephone
A2,температу́ра,,temperature
A2,те́ннис,только ед.ч.,tennis
A2,тепе́рь,,"now, at present"
A2,тетра́дь,ж.р.,copybook
A2,те́хника,только ед.ч.,technique
A2,техни́ческий,"(-ая, -ое, -ие)",technical
A2,тёмный,"(-ая, -ое, -ые); темно́",dark; it is dark
A2,тёплый,"(-ая, -ое, -ые); тепло́","warm; it is warm, warmly"
A2,тётя,,aunt
A2,ти́хий,"(-ая, -ое, -ие); ти́хо сравн.ст. ти́ше 1) ти́хий звук 2) ти́хая пого́да 3) ти́хий челове́к","quiet, still, calm; quietly; quieter 1) still sound 2) calm weather 3) quiet person"
A2,това́рищ,,friend
A2,тогда́,,"then, at that time"
A2,то́ есть,,"that is, i.e."
A2,то́же,,"too, also"
A2,то́лько,,"only, merely"
A2,торт,,cake
A2,тот,"(та, то, те)","that, those"
A2,то́чка,р.п. мн.ч. то́чек,point
A2,то́чный,"(-ая, -ое, -ые); то́чно",exact; exactly
A2,трамва́й,,tramway
A2,тра́нспорт,только ед.ч.,transport
A2,тра́тить,"(тра́чу, тра́тишь) нсв II — истра́тить (истра́чу, истра́тишь) св II; потра́тить (потра́чу, потра́тишь) св II","to spend, to expend"
A2,тре́тий,"тре́тья, тре́тье; тре́тьи",third
A2,три,,three
A2,три́дцать,,thirty
A2,трина́дцать,,thirteen
A2,три́ста,,three hundred
A2,тролле́йбус,,trolleybus
A2,тру́дный,"(-ая, -ое, -ые); тру́дно",difficult; it is difficult
A2,туда́,,"there, that way"
A2,тури́ст,сущ.,tourist
A2,тут,,here
A2,ту́фли,"мн.ч., р.п. мн.ч. ту́фель",shoes
A2,ты,,you
A2,ты́сяча,,thousand
A2,тяжёлый,"(-ая, -ое, -ые); тяжело 1) тяжёлый бага́ж 2) тяжёлый труд 3) тяжёлый хара́ктер 4) тяжёлый слу́чай","hard, heavy, severe, bad; hardly, heavily 1) heavy luggage 2) hard work 3) bad temper 4) severe case"
A2,у,с р.п. 1) где? — Встре́тимся у магази́на. 2) у кого? — У меня́ есть э́та кни́га. 3) где? (у кого?) — Я был у до́ктора. 4) у кого? — Она́ учи́лась гото́вить у ма́мы. 5) у кого? — О конце́рте на́до узна́ть у Ива́на.,"to, at, by, from 1) Let’s meet by the store. 2) I have this book. 3) I was at doctor’s. 4) She learnt cooking from her mother. 5) We need to find out from Ivan about the concert."
A2,убива́ть,"нсв I — уби́ть (убью́, убьёшь) св I",to kill
A2,уважа́емый,"(-ая, -ое, -ые)","dear, honourable"
A2,уважа́ть,нсв I,"to respect, to esteem"
A2,уве́ренный,"(-ая, -ое, -ые); уве́ренно; кр.ф. уве́рен, -а, -о, -ы","confident; confidently, sure; with decision; assured"
A2,ударе́ние,,"accent, stress"
A2,удиви́тельный,"(-ая, -ое, -ые); удиви́тельно",surprising; surprisingly
A2,удо́бный,"(-ая, -ое, -ые); удо́бно 1) удо́бный дива́н 2) удо́бное вре́мя","comfortable, convenient; comfortably 1) comfortable sofa 2) convenient time"
A2,удово́льствие,— С удово́льствием!,pleasure — With pleasure!
A2,уезжа́ть,"нсв I — уе́хать (уе́ду, уе́дешь) св I","to leave, to depart"
A2,уже́,,"already, by this time"
A2,у́жин,,supper
A2,у́жинать,нсв I — поу́жинать св I,to have supper
A2,у́зкий,"(-ая, -ое, -ие); у́зко сравн. ст. у́же 1) у́зкая доро́га 2) у́зкие брю́ки","tight, narrow; narrowly; tighter 1) narrow road 2) tight trousers"
A2,у́лица,,street
A2,улыба́ться,гл.; нсв I — улыбну́ться св I,to smile
A2,уме́ть,нсв I — суме́ть св I + инф.,to be able
A2,умира́ть,"нсв I — умере́ть (умру́, умрёшь; прош.вр. у́мер, умерла́, у́мерли) св I",to die
A2,у́мный,"(-ая, -ое, -ые); у́мно",clever; cleverly
A2,универма́г,,supermarket
A2,университе́т,сущ.,university
A2,упражне́ние,,exercise
A2,уро́к,,lesson
A2,успе́х,— Жела́ю успе́ха!,"success, (good) luck — Good luck!"
A2,устава́ть,"(устаю́, устаёшь) нсв I — уста́ть (уста́ну, уста́нешь) св I",to get tired
A2,у́тро,сущ.,morning
A2,у́тром,нар.,in the morning
A2,у́хо,мн.ч. у́ши,ear
A2,уходи́ть,"(ухожу́, ухо́дишь) нсв II — уйти́ (уйду́, уйдёшь; прош.вр. ушёл, ушла́, ушли́) св I 1) уйти́ с рабо́ты домо́й 2) уйти́ с заво́да на другу́ю рабо́ту 3) уходи́ть в о́тпуск, на пе́нсию 4) На доро́гу ушло́ 3 часа́.","to go (away), to leave, to be spent 1) to go home from work 2) to leave factory and go on another job 3) to go on holiday, to retire 4) 3 hours were spent on the journey."
A2,уча́ствовать,"(уча́ствую, уча́ствуешь) нсв I","to take part, to participate"
A2,уче́бник,,"textbook, manual"
A2,уче́бный,"(ая, -ое, -ые)",educational
A2,учени́к,,"pupil, student (he)"
A2,учени́ца,,"pupil, student (she)"
A2,учёный,(-ые) сущ.,scientist
A2,учи́тель,,teacher (he)
A2,учи́тельница,,teacher (she)
A2,учи́ть,1 нсв II — вы́учить св II,to learn
A2,учи́ться,1 нсв II,to study
A2,учит́ься,2 нсв II — научит́ься св II + инф.,to learn
A2,фа́брика,,"factory, mill"
A2,факс,,fax
A2,факульте́т,,faculty
A2,фами́лия,,family name
A2,февра́ль,,February
A2,фе́рмер,,farmer
A2,фи́зик,,physicist
A2,фи́зика,только ед.ч.,physics
A2,физи́ческий,"(-ая, -ое, -ие); физи́чески",physical; physically
A2,фило́лог,,philologist
A2,филологи́ческий,"(-ая, -ое, -ие)",philological
A2,филоло́гия,только ед.ч.,philology
A2,фило́соф,,philosopher
A2,филосо́фия,только ед.ч.,philosophy
A2,филосо́фский,"(-ая, -ое, -ие)",philosophical
A2,фильм,,"film, movie"
A2,фи́рма,,firm
A2,фле́шка,разг.,USB flash drive
A2,фонта́н,,fountain
A2,фотоаппара́т,,camera
A2,фотографи́ровать,"(фотографи́рую, фотографи́руешь) нсв I — сфотографи́ровать (сфотографи́рую, сфотографи́руешь) св I",to photograph
A2,фотогра́фия,,photo
A2,фра́за,,phrase
A2,францу́з,мн.ч. францу́зы,Frenchman
A2,францу́женка,р.п. мн.ч. францу́женок,Frenchwoman
A2,францу́зский,"(-ая, -ое, -ие)",French
A2,фру́кты,мн.ч.,fruits
A2,футбо́л,только ед.ч.,football
A2,футболи́ст,,football player
A2,хара́ктер,,character
A2,хи́мик,,chemist
A2,хими́ческий,"(-ая, -ое, -ие)",chemical
A2,хи́мия,только ед.ч.,chemistry
A2,хлеб,только ед.ч.,bread
A2,хо́бби,"ср.р., неизм.",hobby
A2,ходи́ть,"(хожу́, хо́дишь) нсв I 1) куда? — Я люблю́ ходи́ть в кино́. 2) где? — Мы до́лго ходи́ли по ле́су. 3) Ребёнок уже́ хо́дит. 4) Обы́чно она́ хо́дит в ю́бке.","to go, to walk, to wear 1) I like to go to the cinema. 2) We walked for a long time in the forest. 3) The child can already walk. 4) Usually she wears skirt."
A2,хозя́ин,,"master, owner (he)"
A2,хозя́йка,р.п. мн.ч. хозя́ек,"master, owner (she)"
A2,хоккеи́ст,,hockey-player
A2,хокке́й,только ед.ч.,hockey
A2,холо́дный,"(-ая, -ое, -ые); хо́лодно 1) холо́дная вода́ 2) холо́дное пальто́ 3) холо́дный взгляд, челове́к","cold, cool, light; it’s cold, coldly 1) cold water 2) light coat 3) cold glance, cold person"
A2,хоро́ший,"(-ая, -ее, -ие); хорошо́ сравн. ст. лу́чше",good; well; better
A2,хоте́ть,"(хочу́, хо́чешь; хоти́м, хоти́те) нсв I + инф.",to want
A2,худо́жник,,artist
A2,царь,,czar
A2,цвет,мн.ч. цвета́,colour
A2,цветно́й,"(-а́я, -о́е, -ы́е)",multicoloured
A2,цветы́,"мн.ч.; ед.ч. цвето́к, р.п. ед.ч. цветка́",flowers; flower
A2,целова́ть,"(целу́ю, целу́ешь) нсв I — поцелова́ть (поцелу́ю, поцелу́ешь) св I",to kiss
A2,це́лый,"(-ая, -ое, -ые)","intact, safe"
A2,цена́,,"price, worth"
A2,центр,1) центр го́рода 2) истори́ческий центр,centre 1) the centre of the city 2) historic centre
A2,центра́льный,"(-ая, -ое, -ые)",central
A2,цирк,,circus
A2,ци́фра,,"cipher, figure"
A2,чай,,tea
A2,ча́йник,,"teapot, kettle"
A2,час,,hour
A2,ча́сто,сравн.ст. ча́ще,often; more often
A2,часть,ж.р.,part
A2,часы́,только мн.ч.,"clock, watch"
A2,чем,,than
A2,че́рез,с в.п. 1) пройти́ че́рез лес 2) верну́ться че́рез час,"through, across, in 1) to go through the forest 2) to come back in an hour"
A2,че́стный,"(-ая, -ое, -ые); че́стно","honest, fair; honestly"
A2,четвёртый,"(-ая, -ое, -ые)",fourth
A2,четы́рнадцать,,fourteen
A2,чёрный,"(-ая, -ое, -ые)",black
A2,число́,р.п. мн.ч. чи́сел,"number, quantity"
A2,чи́стый,"(-ая, -ое, -ые); чи́сто сравн.ст. чи́ще","clean, tidy; cleanly; cleaner"
A2,чита́льный,(зал),reader’s
A2,чита́тель,,reader
A2,чита́ть,нсв I — прочита́ть св I,to read
A2,чте́ние,,reading
A2,что,,what
A2,что́бы,,that
A2,чу́вствовать,"(чу́вствую, чу́вствуешь) нсв I — почу́вствовать (почу́вствую, почу́вствуешь) св I",to feel
A2,ша́пка,р.п. мн.ч. ша́пок,cap
A2,шарф,,scarf
A2,шахмати́ст,,chess player
A2,ша́хматы,"только мн.ч., р.п. ша́хмат",chess
A2,шестна́дцать,,sixteen
A2,шесто́й,"(-а́я, -о́е, -ы́е)",sixth
A2,шесть,,six
A2,шестьдеся́т,,sixty
A2,шестьсо́т,,six hundred
A2,широ́кий,"(-ая, -ое, -ие); широко́ сравн.ст. ши́ре","broad, wide; widely; wider"
A2,шкаф,,"bookcase, wardrobe"
A2,шко́ла,,school
A2,шко́льник,шко́льница,pupil
A2,шокола́д,только ед.ч.,chocolate
A2,шуме́ть,"(шумлю́, шуми́шь) нсв I",to make noise
A2,шути́ть,"(шучу́, шу́тишь) нсв II — пошути́ть (пошучу́, пошу́тишь) св II","to joke, to jest"
A2,шу́тка,р.п. мн.ч. шу́ток,joke
A2,щи,только мн.ч.,shchi (cabbage soup)
A2,экза́мен,,examination
A2,эконо́мика,только ед.ч.,economics
A2,экономи́ст,,economist
A2,экономи́ческий,"(-ая, -ое, -ие)",economic
A2,экску́рсия,,excursion
A2,экскурсово́д,,guide
A2,энерги́чный,"(-ая, -ое, -ые); энерги́чно",energetic; energetically
A2,эне́ргия,только ед.ч.,energy
A2,эта́ж,,floor
A2,э́то,,"that, this, it"
A2,э́тот,"(э́та, э́то, э́ти)","this, these"
A2,ю́бка,р.п. мн.ч. ю́бок,skirt
A2,юг,только ед.ч.,south
A2,ю́жный,"(-ая, -ое, -ые)",southern
A2,ю́мор,только ед.ч.,humour
A2,ю́ность,"ж.р., только ед.ч.",youth
A2,ю́ноша,м.р.,"youth, young man"
A2,юриди́ческий,"(-ая, -ое, -ие)",juridical
A2,юри́ст,,jurist
A2,я,,I
A2,я́блоко,,apple
A2,явля́ться,только нсв I,"to appear, to present, to be"
A2,я́года,,berry
A2,язы́к,1,tongue
A2,язы́к,2,language
A2,яйцо́,р.п. мн.ч. яи́ц,egg
A2,янва́рь,,January
A2,я́ркий,"(-ая, -ое, -ие); я́рко; сравн.ст. я́рче 1) я́ркий свет 2) я́ркая ли́чность","bright, brilliant; brightly; brighter 1) bright light 2) brilliant personality"
