level,word,extra,translation
B2,наступле́ние,,"attack, coming"
B2,натоща́к,,on an empty stomach
B2,натура́льный,"(-ая, -ое, -ые)",natural
B2,натюрмо́рт,,still life
B2,нау́ка,,science
B2,нау́чный,"(-ая, -ое, -ые); нау́чно",scientific; scientifically
B2,нау́шники,только мн.ч.,headphones
B2,находи́ть,"(нахожу́, нахо́дишь) нсв II — найти́ (найду́, найдёшь; прош.вр. нашёл, нашла́, нашли́) св I 1) найти́ поте́рянную вещь 2) найти́ ве́рное реше́ние",to find 1) to find a lost thing 2) to find right decision
B2,находи́ться,нсв II,to be (situated)
B2,нахо́дчивый,"(-ая, -ое, -ые)","resourceful, quick-witted"
B2,национали́зм,только ед.ч.,nationalism
B2,национали́ст,,nationalist
B2,националисти́ческий,"(-ая, -ое, -ие)",nationalistic
B2,национа́льность,ж.р.,nationality
B2,национа́льный,"(-ая, -ое, -ые)",national
B2,на́ция,,nation
B2,нача́ло,,beginning
B2,нача́льник,,"head, chief, boss"
B2,начина́ть,"нсв I — нача́ть (начну́, начнёшь) св I + инф. нсв",to begin
B2,начина́ться,нсв I — нача́ться (1 и 2 л. не употр.; начнётся) св I,"to start, to begin"
B2,наш,"(-а, -е, -и)",our
B2,не,,"not, no"
B2,не́бо,(мн.ч. небеса́),sky
B2,неве́ста,,bride
B2,невозмо́жно,,impossible
B2,не́где,инф.,(there is) nowhere
B2,неда́вно,,not long ago
B2,недалеко́,,not far
B2,неде́ля,,week
B2,не́жный,"(-ая, -ое, -ые); не́жно","soft, tender, delicate; tenderly"
B2,недоде́лывать,нсв I — недоде́лать св I,to leave unfinished
B2,недоста́ток,р.п. ед.ч. недоста́тка; мн.ч. недоста́тки — недоста́тки в рабо́те,"lack, shortage, disadvantage, defect — defects in the job"
B2,незави́симость,"ж.р., только ед.ч.",independence
B2,не́когда,,(there is) no time
B2,не́который,,some
B2,не́куда,инф.,nowhere
B2,нельзя́,инф.,"one cannot, it is impossible"
B2,неме́дленно,,immediately
B2,не́мец,мн.ч. не́мцы; не́мка; р.п. мн.ч. не́мок,German
B2,неме́цкий,"(-ая, -ое, -ие)",German
B2,неме́цко-ру́сский,"(-ая, -ое, -ие)",German-Russian
B2,немно́го,,"a little, a few"
B2,немо́й,"(-а́я, -о́е, -ы́е) сущ.","dumb man, mute"
B2,ненави́деть,"(ненави́жу, ненави́дишь) только нсв II",to hate
B2,не́нависть,ж.р. только ед.ч.,hatred
B2,необходи́мо,инф.,it is necessary
B2,необходи́мость,ж.р. только ед.ч.,necessity
B2,необходи́мый,"(-ая, -ое, -ые); необходи́мо",necessary; necessarily
B2,необыкнове́нный,"(-ая, -ое, -ые); необыкнове́нно",unusual; unusually
B2,неожи́данный,"(-ая, -ое, -ые); неожи́данно",unexpected; unexpectedly
B2,неопредёленный,"(-ая, -ое, -ые)",indefinite
B2,неповтори́мый,"(-ая, -ое, -ые)",unique
B2,неподви́жный,"(-ая, -ое, -ые); неподви́жно","motionless, immobile; motionless(ly)"
B2,непра́вда,только ед.ч.,"untruth, lie"
B2,непреры́вный,"(-ая, -ое, -ые); непреры́вно",continuous; continuously
B2,неприя́тность,ж.р.,trouble
B2,неприя́тный,"(-ая, -ое, -ые); неприя́тно","unpleasant, disagreeable; unpleasantly"
B2,не́рвничать,нсв I,to be/become nervous
B2,не́рвный,"(-ая, -ое, -ые); не́рвно",nervous; nervously
B2,не́сколько,,"some, several"
B2,несмотря́,на + в.п.,in spite of
B2,несправедли́вость,ж.р. только ед.ч.,unjustice
B2,несправедли́вый,"(-ая, -ое, -ые); несправедли́во","unjust, incorrect; unjustly"
B2,нести́,"(несу́, несёшь; прош.вр. нёс, несла́, несли́) только нсв I 1) нести́ проду́кты домо́й 2) нести́ отве́тственность","to carry, to incur 1) to carry products home 2) to incur responsibility"
B2,несча́стный,"(-ая, -ое, -ые)",miserable
B2,несча́стье,,misfortune
B2,нет,"1) Нет, я не зна́ю. 2) У меня́ нет бра́та. 3) Его́ нет до́ма.","no 1) No, I don’t know. 2) I don’t have a brother. 3) He is not at home."
B2,"не то́лько..., но и...",,not only… but also…
B2,неуда́чный,"(-ая, -ое, -ые); неуда́чно","unsuccessful, bad; unsuccessfully"
B2,неудо́бный,"(-ая, -ое, -ые); неудо́бно","uncomfortable, inconvenient; uncomfortably"
B2,неудовлетвори́тельно,,"unsatisfactorily, insufficiently"
B2,неуже́ли,,really
B2,нефть,"ж.р., только ед.ч.","oil, petroleum"
B2,неча́янно,,by accident
B2,не́чего,инф. — Мне не́чего де́лать.,there is nothing — I have nothing to do.
B2,нечётный,"(-ая, -ое, -ые)",odd (of numbers)
B2,не́что,,something
B2,ни,— Ни оди́н студе́нт не пришёл.,"neither, not — None of students came."
B2,нигде́,,nowhere
B2,ни́жний,"(-яя, -ее, -ие)",lower
B2,ни́зкий,"(-ая, -ое, -ие); ни́зко; сравн.ст. ни́же","low, deep (voice); low; lower, deeper"
B2,ника́к,,"by no means, in no way"
B2,никако́й,"(-а́я, -о́е, -и́е)","none, not any"
B2,никогда́,,never
B2,никто́,,nobody
B2,никуда́,,nowhere
B2,ниотку́да,,from nowhere
B2,ниско́лько,,"by no means, not at all, not a bit"
B2,ни́тка,р.п. мн.ч. ни́ток,"thread, string"
B2,ниче́го,"р.п., им.п. ничто́",nothing
B2,ниче́й,,nobody’s
B2,ничто́,,nothing
B2,ничу́ть,(ничу́ть не уста́л),not a bit — not a bit tired
B2,ничья́,сущ.,nobody’s
B2,нищета́,только ед.ч.,poverty
B2,ни́щий,"(-ая, -ее, -ие)",destitute
B2,ни́щий,"(-ая, ие) сущ.",beggar
B2,но,,but
B2,нови́нка,р.п. мн.ч. нови́нок,novelty
B2,нового́дний,"(-яя, -ее, -ие)",New Year’s
B2,но́вость,ж.р.,news
B2,но́вый,"(-ая, -ое, -ые)",new
B2,нога́,,"leg, foot"
B2,но́готь,р.п. ед.ч. но́гтя; мн.ч. но́гти,"(finger-, toe-) nail"
B2,нож,но́жик,knife
B2,но́жка,"р.п. мн.ч. но́жек — но́жка стола́, сту́ла","leg — table leg, chair leg"
B2,но́жницы,только мн.ч.,scissors
B2,ноль,,zero
B2,но́мер,1) но́мер до́ма 2) но́мер в гости́нице,"number, room 1) home number 2) hotel room"
B2,номеро́к,р.п. номерка́; мн.ч. номерки́,(garderobe) ticket
B2,норма́льный,"(-ая, -ое, -ые); норма́льно",normal; normally
B2,нос,,nose
B2,носи́льщик,,porter
B2,носи́ть,"1) носи́ть портфе́ль 2) носи́ть очки́, часы́ 3) носи́ть све́тлые костю́мы","to carry, to wear 1) to carry suitcase 2) to wear glasses, watches 3) to wear light suites"
B2,носки́,"мн.ч.; ед.ч. носо́к, р.п. ед.ч. носка́",socks; sock
B2,нота́риус,,notary
B2,ночева́ть,"(ночу́ю, ночу́ешь) нсв I",to spend the night
B2,ночно́й,"(-ая, -ое, -ые)","night, nightly"
B2,ночь,ж.р.,night
B2,но́чью,,at night
B2,ноя́брь,,November
B2,нра́виться,"(нра́влюсь, нра́вишься) нсв II — понра́виться (понра́влюсь, понра́вишься) св II + инф.","to please, to like"
B2,нра́вственный,"(-ая, -ое, -ые); нра́вственно",moral; morally
B2,ну,,"now, well, why"
B2,нужда́ться,нсв I 1) семья́ нужда́ется 2) в чём? — нужда́ться в по́мощи,"to need, to be in want 1) The family is in want. 2) to need help"
B2,ну́жен,"нужна́, ну́жно, нужны́",it is necessary
B2,ну́жно,инф.,it is necessary
B2,ну́жный,"(-ая, -ое, -ые)",necessary
B2,нулево́й,"(-а́я, -о́е, -ы́е)",zero
B2,ны́нешний,"(-яя, -ее, -ие)",present
B2,ныря́ть,нсв I — нырну́ть св I,to dive
B2,ню́хать,нсв I — поню́хать св I,"to smell, to sniff"
B2,ня́ня,,"nanny, nurse"
B2,о,(об / о́бо) + п.п,"about, against"
B2,о́ба,,both
B2,обанкро́титься,"(обанкро́чусь, обанкро́тишься) св II",to go bankrupt
B2,обая́тельный,"(-ая, -ое, -ые)","fascinating, charming"
B2,обвине́ние,,"accusation, prosecution"
B2,обвиня́ть,нсв I — обвини́ть св II,"to accuse, to prosecute"
B2,обгоня́ть,нсв I — обогна́ть св II,"to overtake, to outstrip"
B2,обду́мывать,нсв I — обду́мать св I,"to consider, to think over"
B2,обе́д,,dinner
B2,обе́дать,нсв I — пообе́дать св I,"to diner, to have lunch"
B2,обезья́на,,monkey
B2,обеспе́ченный,"(-ая, -ое, -ые)","well-to-do, provided"
B2,обеспе́чивать,нсв I — обеспе́чить св II,"to provide, to guarantee"
B2,обеща́ние,,promise
B2,обеща́ть,нсв I — пообеща́ть св I + инф.,to promise
B2,обжига́ться,"нсв I — обже́чься (обожгу́сь, обожжёшься) св I",to burn on/with
B2,обзо́р,,review
B2,оби́да,,"insult, offence"
B2,оби́дный,"(-ая, -ое, -ые; оби́дно)","offensive; offensively, hurtfully"
B2,оби́дчивый,"(-ая, -ое, -ые)","touchy, sensitive"
B2,обижа́ть,"нсв I — оби́деть (оби́жу, оби́дишь) св II","to offend, to treat badly"
B2,обижа́ться,"нсв I — оби́деться (оби́жусь, оби́дишься) св II",to take offence
B2,облада́ть,нсв I,"to possess, to have"
B2,о́блако,,cloud
B2,областно́й,"(-ая, -ое, -ые)",regional
B2,о́бласть,ж.р.,"province, region, field"
B2,о́блачный,"(-ая, -ое, -ые); о́блачно",cloudy; it is cloudy
B2,облегча́ть,нсв I — облегчи́ть св II,"to lighten, to simplify, to make easier"
B2,облива́ть,"нсв I — обли́ть (оболью́, обольёшь) св I","to pour over, to spill over"
B2,обло́жка,р.п. мн.ч. обло́жек,cover
B2,обма́н,,deception
B2,обма́нывать,нсв I — обману́ть св I,to deceive
B2,обме́н,,exchange
B2,обме́нивать,нсв I — обменя́ть св I,"to change, to exchange"
B2,обме́ниваться,нсв I — обменя́ться св I,to exchange
B2,о́бморок,,fainting fit
B2,обнима́ть,"нсв I — обня́ть (обниму́, обни́мешь) св I",to embrace
B2,обновля́ть,"нсв I — обнови́ть (обновлю́, обнови́шь) св II","to renew, to renovate, to refresh"
B2,обобща́ть,нсв I — обобщи́ть св II,to generalize
B2,обобще́ние,,generalization
B2,обожа́ть,нсв I,to adore
B2,обозрева́тель,,"observer, commentator"
B2,обо́и,только мн.ч.,wallpaper
B2,оборо́на,только ед.ч.,defence
B2,обостре́ние,,"sharpening, worsening, aggravation"
B2,обостря́ться,(1 и 2 л. не употр.) нсв I — обостри́ться (1 и2 л. не употр.) св II,"to become aggravated, to become sharp, to worsen"
B2,образе́ц,р.п. ед.ч. образца́,example
B2,образо́вывать,"нсв I — образова́ть (образу́ю, образу́ешь) св I",to form
B2,обра́тно,,back
B2,обраща́ть,"нсв I — обрати́ть св (обращу́, обрати́шь) — обрати́ть внима́ние",to pay (attention)
B2,обраща́ться,"нсв I — обрати́ться (обращу́сь, обрати́шься) св II","to apply, to appeal, to address"
B2,обслу́живание,только ед.ч.,service
B2,обстано́вка,р.п. мн.ч. обстано́вок — полити́ческая обстано́вка,situation — political situation
B2,обстоя́тельства,мн.ч.; ед.ч. обстоя́тельство — семе́йные обстоя́тельства,circumstances; circumstance — family circumstances
B2,обсужда́ть,"нсв I — обсуди́ть (обсужу́, обсу́дишь) св II",to discuss
B2,о́бувь,ж.р.; только ед.ч.,shoes
B2,обуча́ть,нсв I — обучи́ть св II,"to teach, to train"
B2,обуче́ние,только ед.ч.,training
B2,обходи́ть,"(обхожу́, обхо́дишь) нсв II — обойти́ (обойду́, обойдёшь; прош.вр. обошёл, обошла́, обошли́) св I","to go round, to avoid"
B2,обща́ться,только нсв I,to associate
B2,общежи́тие,,hostel
B2,обще́ние,только ед.ч.,"relations, intercourse"
B2,обще́ственный,"(-ая, -ое, -ые)",public
B2,о́бщество,,society
B2,о́бщий,"(-ая, -ее, -ие)","common, general"
B2,общи́тельный,"(-ая, -ое, -ые)",sociable
B2,объедине́ние,1) объедине́ние ме́лких ба́нков в кру́пные 2) объедине́ние (сою́з) худо́жников,"unification, amalgamation, union 1) amalgamation of the small banks into the big ones 2) artists union"
B2,объединя́ть,нсв I — объединть св II,to unite
B2,объединя́ться,нсв I — объедини́ться св II,to unite
B2,объезжа́ть,"нсв I — объе́хать (объе́ду, объе́дешь) св I","to go round, to travel all over"
B2,объе́кт,,object
B2,объекти́вный,"(-ая, -ое, -ые); объекти́вно",objective; objectively
B2,объе́сться,"(объе́мся, объе́шься) св I",to overeat
B2,объявле́ние,,"declaration, advertisement"
B2,объявля́ть,"нсв I — объяви́ть (объявлю́, объя́вишь) св II",to declare
B2,объясне́ние,,explanation
B2,объясня́ть,нсв I — объясни́ть св II,to explain
B2,обыкнове́нный,"(-ая, -ое, -ые)","usual, ordinary"
B2,обы́чай,,"custom, usage"
B2,обы́чно,,usually
B2,обы́чный,"(-ая, -ое, -ые)",usual
B2,обя́зан,"(-а, -о, -ы) + инф.",must
B2,обя́занность,ж.р.,"duty, responsibility"
B2,обяза́тельно,,it is obligatory
B2,обяза́тельно,,"without fail, certainly"
B2,о́вощи,только мн.ч.,vegetables
B2,овощно́й,"(-а́я, - о́е, -ы́е)",vegetable
B2,овца́,р.п. мн.ч. ове́ц,sheep
B2,оглавле́ние,,table of contents
B2,огля́дываться,нсв I — огляну́ться св I,to look back
B2,ого́нь,р.п. огня́ 1) только ед.ч. — ого́нь свечи́ 2) огни́ го́рода,"fire, light 1) fire of a candle 2) city lights"
B2,огоро́д,,kitchen/vegetable garden
B2,ограниче́ние,,"limitation, restriction"
B2,ограни́чивать,нсв I — ограни́чить св II,"to limit, to restrict"
B2,ограни́чиваться,нсв I — ограни́читься св II,"to confine oneself, to be limited"
B2,огро́мный,"(-ая, -ое, -ые)",enormous
B2,огуре́ц,р.п. ед.ч. огурца́,cucumber
B2,одева́ть,"нсв I — оде́ть (оде́ну, оде́нешь) св I","to dress, to clothe"
B2,одева́ться,"нсв I — оде́ться (оде́нусь, оде́нешься) св I","to dress (oneself), to put on"
B2,оде́жда,только ед.ч.,clothes
B2,одеколо́н,,eau de cologne
B2,оде́рживать,нсв I — одержа́ть св II — одержа́ть побе́ду,"to gain, to win — to gain victory"
B2,одея́ло,,blanket
B2,оди́н,"(одна́, одно́, одни́)","one, single, alone"
B2,оди́н,"(одна́, одно́)","one, single, alone"
B2,одина́ковый,"(-ая, -ое, -ые); одина́ково","identical; identically, equally"
B2,оди́ннадцать,,eleven
B2,одино́кий,"(-ая, -ое, -ие)","lonely, single"
B2,одино́чество,только ед.ч.,"loneliness, solitude"
B2,одна́жды,,once
B2,одна́ко,,however
B2,одновре́менно,,simultaneously
B2,одновреме́нно,,at the same time
B2,одноме́стный,"(-ая, -ое, -ые)","single-seater, single, one-place"
B2,однообра́зный,"(-ая, -ое, -ые); однообра́зно",monotonous; monotonously
B2,однора́зовый,"(-ая, -ое, -ые)","disposable, temporary"
B2,одобря́ть,нсв I — одо́брить св II,to approve
B2,одува́нчик,,dandelion
B2,ожида́ние,,"waiting, expectation"
B2,ожо́г,,burn
B2,озагла́вить,св II,"to entitle, to head"
B2,о́зеро,мн.ч. озёра,lake
B2,ока́зываться,"1 нсв I — оказа́ться (окажу́сь, ока́жешься) cв I",to find oneself
B2,ока́зываться,"2 нсв I — оказа́ться (окажу́сь, ока́жешься) св I",to turn out to be
B2,ока́нчивать,нсв I — око́нчить св II,to finish
B2,ока́нчиваться,нсв I — око́нчиться св II,to end up
B2,океа́н,,ocean
B2,оккупи́ровать,"(оккупи́рую, оккупи́руешь) нсв и св I",to occupy
B2,окно́,р.п. мн.ч. о́кон,window
B2,о́коло,только с р.п.,"near, by, around"
B2,оконча́ние,,"end, termination"
B2,око́нчить,св II,to finish
B2,о́корок,,"ham, leg"
B2,окра́ина,,"outskirts, edge"
B2,окро́шка,только ед.ч.,"okroshka (a cold soup made from kvass, vegetables and meat)"
B2,о́круг,,"district, region"
B2,окружа́ть,нсв I — окружи́ть св II,"to surround, to encircle"
B2,октя́брь,,October
B2,окули́ст,,ophthalmic optician
B2,оле́нь,,deer
B2,оли́вковый,"(-ая, -ое, -ые)","olive, olive-green"
B2,олимпиа́да,,"Olympics, Olympiad"
B2,олимпи́йский,"(-ая, -ое, -ие)",Olympic
B2,омле́т,,omelette
B2,он,"(она́, оно́, они́)","he, she, they, it"
B2,опа́здывать,нсв I — опозда́ть св I,to be late
B2,опа́сно,,it’s dangerous
B2,опа́сность,ж.р.,danger
B2,опа́сный,"(-ая, -ое, -ые)",dangerous
B2,о́пера,,opera
B2,опера́ция,,operation
B2,опере́тта,,"musical comedy, operetta"
B2,описа́ние,,description
B2,опи́сывать,"нсв I — описа́ть (опишу́, опи́шешь) св I",to describe
B2,опла́чивать,"нсв I — оплати́ть (оплачу́, опла́тишь) св II",to pay
B2,опозда́ние,,"lateness, delay"
B2,оппози́ция,только ед.ч.,opposition
B2,оппоне́нт,,opponent
B2,опра́вдывать,нсв I — оправда́ть св I,"to justify, to excuse, to acquit"
B2,определе́ние,,definition
B2,определя́ть,нсв I — определи́ть св II,"to define, to determine, to fix"
B2,опроверга́ть,нсв I — опрове́ргнуть св I,"to refute, to disprove"
B2,опроверже́ние,,"disproof, refutation"
B2,оптими́зм,только ед.ч.,optimism
B2,оптими́ст,,optimist
B2,оптимисти́ческий,"(-ая, -ое, -ие)",optimistic
B2,опуска́ть,"нсв I — опусти́ть (опущу́, опу́стишь) св II","to lower, to let down"
B2,о́пыт,,"experience, experiment"
B2,о́пытный,"(-ая, -ое, -ые)","experimental, experienced"
B2,опя́ть,,again
B2,ора́нжевый,"(-ая, -ое, -ые)",orange (colour)
B2,о́рган,1) о́рган зре́ния 2) о́рганы вла́сти,organ 1) organ of vision 2) organs of government
B2,организа́тор,,organizer
B2,организа́ция,1) организа́ция экску́рсии 2) ООН — междунаро́дная организа́ция,organization 1) organization of excursion 2) UNO is an international organization
B2,органи́зм,,organizm
B2,организова́ть,"(организу́ю, организу́ешь) св и нсв I",to organize
B2,организо́вывать,"нсв I — организова́ть (организу́ю, организу́ешь) св I",to organize
B2,о́рден,,order
B2,оре́х,,nut
B2,орёл,р.п. ед.ч. орла́; мн.ч. орлы́,eagle
B2,оригина́л,,original
B2,оригина́льный,"(-ая, -ое, -ые); оригина́льно",original; originally
B2,ориенти́роваться,"(ориенти́руюсь, ориенти́руешься) нсв и св I",to orient oneself
B2,орке́стр,,"orchestra, band"
B2,ору́жие,только ед.ч.,weapon
B2,освеща́ть,"нсв I — освети́ть (освещу́, освети́шь) св II 1) освеща́ть у́лицу 2) освеща́ть собы́тия в пре́ссе","to illuminate, to throw light, to report 1) to illuminate the street 2) to report/cover in press"
B2,освеще́ние,только ед.ч.,"illumination, coverage"
B2,освобожда́ть,"нсв I — освободи́ть (освобожу́, освободи́шь) св II","to free, to liberate, to exempt, to vacate"
B2,освобожда́ться,"нсв I — освободи́ться (освобожу́сь, освободи́шься) св II",to free oneself
B2,"осе́нний -яя, -ее, -ие",,autumnal
B2,о́сень,ж.р.,autumn
B2,о́сенью,,in autumn
B2,осетри́на,только ед.ч.,(flesh) of sturgeon
B2,осёл,р.п. ед.ч. осла́; мн.ч. ослы́,donkey
B2,оскорбля́ть,"нсв I — оскорби́ть (оскорблю́, оскорби́шь) св II","to insult, to offend"
B2,осложне́ние,"1) осложне́ние по́сле боле́зни 2) осложне́ние ситуа́ции, отноше́ний","complication 1) complication after illness 2) complication of situation, of relationships"
B2,осно́ва,,"foundation, basis"
B2,основа́тель,,founder
B2,основно́й,"(-а́я, -о́е, -ы́е)","fundamental, main"
B2,осно́вывать,"нсв I — основа́ть (осную́, оснуёшь) св I",to found
B2,осо́бенно,,especially
B2,осо́бенность,ж.р.,feature
B2,осо́бенный,"(-ая, -ое, -ые)",special
B2,особня́к,,"private residence, mansion"
B2,осо́бый,"(-ая, -ое, -ые)",special
B2,остава́ться,"(остаю́сь, остаёшься) нсв I — оста́ться (оста́нусь, оста́нешься) св I","to remain, to stay"
B2,оставля́ть,"нсв I — оста́вить (оста́влю, оста́вишь) св II","to leave, to abandon"
B2,остально́й,"(-а́я, -о́е, -ы́е)",the rest
B2,остана́вливать,"нсв I — останови́ть (остановлю́, остано́вишь) св I","to stop, to bring to a stop"
B2,остана́вливаться,"нсв I — останови́ться (остановлю́сь, остано́вишься) св I",to come to a stop
B2,остано́вка,р.п. мн.ч. остано́вок,"stop, station"
B2,осторо́жный,"(-ая, -ое, -ые)",careful
B2,осторо́жно,,carefully
B2,о́стров,,island
B2,о́стрый,"(-ая, -ое, -ые); о́стро","sharp, acute, keen; sharply, keenly"
B2,остроу́мный,"(-ая, -ое, -ые); остроу́мно",witty; wittily
B2,остыва́ть,"нсв I — осты́ть (осты́ну, осты́нешь) св I","to get cold, to cool down"
B2,осужда́ть,"нсв I — осуди́ть (осужу́, осу́дишь) св II","to censure, to condemn"
B2,осуществля́ть,"нсв I — осуществи́ть (осуществлю́, осуществи́шь) св II","to realize, to implement, to carry out"
B2,осуществля́ться,нсв I — осуществи́ться св II (1 и 2 л. не употр.),to come true
B2,от,ото с р.п.,"from, away from"
B2,отве́т,,answer
B2,отве́тственность,ж.р. только ед.ч.,responsibility
B2,отве́тственный,"(-ая, -ое, -ые); отве́тственно",responsible; responsibly
B2,отвеча́ть,"нсв I — отве́тить св (отве́чу, отве́тишь)",to answer
B2,отдава́ть,"(отдаю́, отдаёшь) нсв I — отда́ть (отда́м, отда́шь, отда́ст, отдади́м, отдади́те, отдаду́т) св I","to return, to give back"
B2,отделе́ние,1) только ед.ч. — отделе́ние автоно́мии от госуда́рства 2) отделе́ние ба́нка 3) пе́рвое отделе́ние конце́рта,"separation, department, part 1) separation of autonomy from the state 2) bank department 3) first part of the concert"
B2,о́тдых,только ед.ч.,"rest, relaxation"
B2,отдыха́ть,нсв I,"to take a rest, to have a rest"
B2,оте́ц,р.п. ед.ч. отца́,"father, daddy"
B2,оте́чественный,"(-ая, -ое, -ые)",native
B2,оте́чество,только ед.ч.,native land
B2,отзы́вчивый,"(-ая, -ое, -ые)",responsive
B2,отка́зывать,"нсв I — отказа́ть (откажу́, отка́жешь) св I","to refuse, to deny"
B2,отка́зываться,"нсв I — отказа́ться (откажу́сь, отка́жешься) св I + инф.","to refuse, to decline"
B2,откла́дывать,нсв I — отложи́ть св II 1) отложи́ть газе́ту в сто́рону 2) отложи́ть встре́чу 3) откла́дывать де́ньги на пое́здку,"to put aside, to put away, to put off 1) to put aside a newspaper 2) to put off a meeting 3) to put away money for the journey"
B2,отключа́ть,нсв I — отключи́ть св II,"to switch off, to disconnect"
B2,открове́нный,"(-ая, -ое, -ые); открове́нно","frank, unconcealed; frankly"
B2,открыва́ть,"нсв I — откры́ть св I (откро́ю, откро́ешь)",to open
B2,открыва́ться,"нсв I — откры́ться (откро́ется, откро́ются) св I",to open
B2,откры́т,"кр.ф. (-а, -о, -ы)",open
B2,откры́тие,,discovery
B2,откры́тка,р.п. мн.ч. откры́ток,postcard
B2,откры́тый,"(-ая, -ое, -ые); откры́то","open; openly, it’s open"
B2,отку́да,,"where from, from which, whence"
B2,отку́да-то,,from somewhere
B2,отку́сывать,"нсв I — откуси́ть (откушу́, отку́сишь) св II",to bite off
B2,отлича́ться,нсв I,to differ
B2,отли́чие,,"difference, distinction"
B2,отличи́тельный,"(-ая, -ое, -ые)",distinctive
B2,отли́чно,,perfectly
B2,отли́чный,"(-ая, -ое, -ые)",perfect
B2,отменя́ть,нсв I — отмени́ть св II,"to cancel, to abolish, to revoke"
B2,отме́тка,р.п. мн.ч. отме́ток,"note, mark"
B2,отмеча́ть,"нсв I — отме́тить (отме́чу, отме́тишь) св II 1) отме́тить ва́жную информа́цию в те́ксте 2) отмеча́ть юбиле́й","to mark, to celebrate 1) to mark important information in the text 2) to celebrate the anniversary"
B2,отнима́ть,"нсв I — отня́ть (отниму́, отни́мешь) св II",to take away
B2,относи́ть,"(отношу́, отно́сишь) нсв II — отнести́ св I",to take
B2,относи́ться,"(отношу́сь, отно́сишься) нсв II","to treat, to have to do with"
B2,отноше́ние,1) только ед.ч. — отноше́ние к рабо́те 2) только мн.ч. — дипломати́ческие отноше́ния,"attitude, relation 1) attitude to the job 2) diplomatic relations"
B2,отовсю́ду,,from everywhere
B2,отопле́ние,только ед.ч.,heating
B2,отправля́ть,"нсв I — отпра́вить (отпра́влю, отпра́вишь) св II",to send
B2,отправля́ться,"нсв I — отпра́виться (отпра́влюсь, отпра́вишься) св II","to set off, to start"
B2,отпра́шиваться,"нсв I — отпроси́ться (отпрошу́сь, отпро́сишься) св II",to ask for leave
B2,о́тпуск,,holiday
B2,отпуска́ть,"нсв I — отпусти́ть (отпущу́, отпу́стишь) св II","to let go, to set free"
B2,отрави́ться,"(отравлю́сь, отра́вишься) св II",to poison oneself
B2,отража́ть,"нсв I — отрази́ть (отражу́, отрази́шь) св II",to reflect
B2,отреза́ть,"нсв I — отре́зать (отре́жу, отре́жешь) св I",to cut off
B2,отрица́тельный,"(-ая, -ое, -ые); отрица́тельно",negative; negatively
B2,отрыва́ть,нсв I — оторва́ть св I,"to tear off, to tear away"
B2,отры́вок,р.п. ед.ч. отры́вка,"fragment, excerpt"
B2,отста́вка,р.п. мн.ч. отста́вок,"retirement, resignation"
B2,отста́лый,"(-ая, -ое, -ые)",backward
B2,отстава́ть,"(отстаю́, отстаёшь) нсв I — отста́ть (отста́ну, отста́нешь) св I","to fall/lag behind, to be backward"
B2,отсу́тствовать,"(отсу́тствую, отсу́тствуешь) нсв I","to be absent, to be lacking"
B2,отсю́да,,from here
B2,отту́да,,from there
B2,отходи́ть,"(отхожу́, отхо́дишь) нсв II — отойти́ (отойду́, отойдёшь; прош.вр. отошёл, отошла́, отошли́) св I","to leave, to move away"
B2,отчего́,,why
B2,отчего́-то,,that’s why
B2,о́тчество,,patronymic
B2,отчёт,,"account, report"
B2,отъе́зд,,departure
B2,офице́р,,officer
B2,официа́льный,"(-ая, -ое, -ые); официа́льно",official; officially
B2,официа́нт,,waiter
B2,оформле́ние,только ед.ч.,registration
B2,оформля́ть,"нсв I — офо́рмить (офо́рмлю, офо́рмишь) св II","to register officially, to put on the staff"
B2,охо́та,только ед.ч.,hunt
B2,охо́титься,"(охо́чусь, охо́тишься) только нсв II",to hunt
B2,охо́тник,,hunter
B2,охо́тно,,willingly
B2,охра́на,только ед.ч.,protection
B2,охра́нник,,guard
B2,охраня́ть,нсв I,"to guard, to protect"
B2,оце́нивать,нсв I — оцени́ть св II,"to value, to estimate"
B2,оце́нка,р.п. мн.ч. оце́нок,"mark, note; estimation"
B2,о́чень,,very (much)
B2,очередно́й,"(-а́я, -о́е, -ы́е)",next
B2,о́чередь,ж.р.,"queue, line"
B2,очки́,только мн.ч.,glasses
B2,ошиба́ться,"нсв I — ошиби́ться (ошибу́сь, ошибёшься; прош.вр. оши́бся, оши́блась, оши́блись) св I",to make a mistake
B2,оши́бка,р.п. мн.ч. оши́бок,mistake
B2,ощуща́ть,"нсв I — ощути́ть (ощущу́, ощути́шь) св II","to feel, to sense"
B2,ощуще́ние,,"sense, feeling"
B2,па́дать,"нсв I — упа́сть (упаду́, упадёшь; прош.вр. упа́л, упа́ла, упа́ли) св I",to fall down
B2,паде́ж,,case
B2,паде́ние,,fall
B2,паке́т,"1) паке́т молока́ 2) паке́т а́кций 3) полиэтиле́новый, пла́стиковый паке́т","parcel, pack, bag 1) pack of milk 2) parcel of stocks 3) polyethylene bag, plastic bag"
B2,пала́та,1) больни́чная пала́та 2) пала́та парла́мента,"ward, chamber 1) hospital ward 2) chamber of parliament"
B2,пала́тка,р.п. мн.ч. пала́ток 1) тури́стская пала́тка 2) овощна́я пала́тка,"tent, stall 1) tourist tent 2) vegetable stall"
B2,па́лец,р.п. ед.ч. па́льца; мн.ч. па́льцы,"finger, toe"
